ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,cluster09_BE,is_active
b2AR-decoy_2997,O=C(N/N=C/c1ccc(OCc2cccc(C(F)(F)F)c2)cc1)c1cc(O)c(O)c(O)c1,-8.13278749413283,-4.907903942072745,-4.4259913179896815,-4.54284594534878,-4.154630302524478,-3.4877863963893345,-3.0567059969161914,-1.640356265010797,-4.787912780352636,-3.555950085478297,0
b2AR-decoy_397,CC(C)C1c2[nH]c3ccccc3c2C[C@H]2C(=O)NC(Cc3ccccc3)C(=O)N12,-8.13226762082606,-5.133820984269535,-4.879957545308261,-4.15328931306087,-4.017703581267279,-5.312909923542074,-3.8710652322550008,-4.043976997894347,-4.008892700376746,-4.329890967094567,0
b2AR-decoy_1548,Cn1cnc2c(SCc3ccccc3OCc3ccccc3)ncnc21,-8.12851405006017,-4.791237248932375,-5.150929910706431,-4.26333190923675,-4.046443813125388,-2.839108105041655,-3.249297940157211,-2.828825571555737,-4.257704073865177,-3.884150852082437,0
b2AR-decoy_1388,Cc1ccc(CN2C(=O)S/C(=C\c3ccccc3Cl)C2=O)cc1,-8.12339764099121,-5.745633257201395,-4.2854288900180615,-2.66978154740558,-4.017115998992439,,-2.496217574682201,-1.9382297414475165,-4.896342981208806,-3.5975886903387067,0
b2AR-decoy_1648,COCc1ccc([C@@H]2[C@@H](CCCc3ccccc3)C(=O)N2c2ccc(OC)cc2)cc1,-8.12237081065137,-6.706351699702235,-4.829085776451731,-4.253912788770029,-6.018195169047148,-3.204108020229265,-2.6757176012673414,-2.9984741651821665,-4.9123066316578665,-4.995547103137147,0
b2AR-decoy_2549,N#Cc1c(O)nc(SCC(=O)N2c3ccccc3Sc3ccccc32)nc1c1ccccc1,-8.12053335043296,-3.282974288603665,-4.6169442248372015,-3.4615268812880595,-3.3741954313876388,-1.791230139072085,-0.9863652670921814,-0.3709336898872166,-1.3076109894905064,-4.846429775937237,0
b2AR-decoy_1136,CSc1ccc(c2nnc(NC(=O)c3cc(Cl)sc3Cl)o2)cc1,-8.11876993246141,-4.839618843593595,-4.158687112994661,-4.129006509622649,-4.111394681755268,-1.412007453786055,-3.1439638815723114,-3.079344558258337,-3.9477872329549264,-4.614327358670677,0
b2AR-decoy_840,COc1ccc(c2csc(N/N=C/c3cc4ccccc4s3)n2)cc1,-8.11509034902898,-6.593845983866444,-5.812669088376781,-4.158255132977,-4.814461409680668,-4.014771499139905,-4.406231101862391,-3.537346625018916,-4.520511376883396,-4.977553749604837,0
b2AR-decoy_327,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc4ccccc4c3)c2O)O1,-8.11278275891783,-6.356456875662696,-4.963187695992112,-5.46199460584584,-4.940684021352869,-0.9525542204788549,-2.742542090983691,-3.586197986590207,-3.5121278401697467,-4.441397752232977,0
b2AR-decoy_2330,COc1cc(O)cc2occ(c3cc(O)c(O)c(CC=C(C)C)c3)c(=O)c12,-8.11127202542495,-4.958925947914315,-3.618047358356211,-4.11620702929518,-4.343336286449248,-3.172594887662995,-2.871213057850021,-0.1311490818263667,-4.341943679715127,-4.388054654633807,0
b2AR-decoy_1204,CCC(Sc1nc2ncccc2o1)C(=O)Nc1c(C)cc(C)cc1C,-8.11014283179714,-5.769397156036725,-5.315096512284031,-3.8732832194499496,-4.927001366089579,-2.9739855985327743,-3.085541088485721,-2.635318143110186,-3.548562045111276,-4.970584244876726,0
b2AR-decoy_1112,CCc1cc(Sc2ccc(c3ccccc3C3=NNN=N3)cc2)c2ncccc2n1,-8.10708842140345,-3.999671527935125,-6.443228375021411,,-0.6611056030599984,-3.1922153173758447,-4.265042382390892,-0.6915077670121166,-4.323557335143156,-4.303317506253487,0
b2AR-decoy_679,COc1ccc(c2onc(C(F)(F)F)c2c2cc3ccccc3o2)c(O)c1,-8.10392478389702,-4.651773738456825,-5.436766113490322,-4.49964087721934,-3.4541928252002387,-2.1595607540553843,-4.283425488390151,-3.014427069926307,-4.945846295505996,-5.278552423145026,0
b2AR-decoy_1047,COc1ccc([C@H]2C[C@@H]2COc2nc(C)ncc2c2ccc(C)nc2)nc1,-8.10083422714717,-5.603013210528385,-5.173791332969321,-4.0559530101449495,-4.559874359048968,-3.2123506672612443,-3.2988654666416317,-1.924724493255277,-4.789276764886556,-4.257711969807387,0
b2AR-decoy_3052,O=S(=O)(c1ccc(F)cc1)C1(c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2)CCCC1,-8.09260225311292,-6.054909552345825,-5.458829570773101,-4.82260056830534,-3.516460512167418,-3.1908468389760145,-2.943294820852011,-4.0455190369671765,-3.2176873364348264,-3.353098602429547,0
b2AR-decoy_423,C/C(=N\NC(=O)c1cc2ccccc2cc1O)c1ccc(C)o1,-8.08960295581715,-6.113533305491065,-5.681271199267592,-3.120052810011789,-5.047984955294988,-3.786175381163575,-3.923683367302681,-3.412543180314737,-3.794791849207346,-4.251929937910168,0
b2AR-decoy_2770,O=C(c1ccn2c1CSC2c1cccnc1)c1c[nH]c2c(OCc3ccccc3)cccc12,-8.08633236463399,-5.319012597076895,-4.451642344796931,-3.9378523321317696,-2.1888611403306486,-1.5821931952917847,-3.4218592710997706,-3.0884034964851166,-3.3743011879374967,-3.548766894938157,0
b2AR-decoy_1719,CCCc1ccc(C(=O)O[C@H]2CC3C(=C2C)[C@H]2OC(=O)[C@@H](C)[C@@H]2CC[C@@]3(C)O)cc1,-8.08067750187236,-6.154425677600745,-6.255241753586461,-3.9664395870066897,-4.334424529425588,-3.3754576177766245,-2.510616405766121,-3.867200937922126,-3.941157246831216,-4.638049377132896,0
b2AR-decoy_1578,CC(C)(C)c1ccc(CCC(=S)NCc2ccc(NS(C)(=O)=O)c([N+](=O)[O-])c2)cc1,-8.07539278882368,-4.667471309827335,-3.139988488940941,-3.8854563538035896,,-3.502636212498815,-2.923502514405961,-3.016912152257647,-3.721920189010637,-4.4966702348222665,0
b2AR-decoy_1502,CO/N=C(/c1ccc(F)cc1)c1ccccc1COc1ccc(C(F)(F)F)cn1,-8.07535402504655,-4.723475846096835,-6.018413955159911,-3.842224815250829,-4.479010205084618,-2.9216490716393944,-3.018207350859801,-3.1490270082002567,-4.4586217093871365,-4.383436481519247,0
b2AR-decoy_1370,CSc1ccc(C2=CC(=O)C[C@H](c3ccc4c(c3)OCO4)C2)cc1,-8.07423008146626,-6.112388664264746,-5.332516502634191,-4.5330582192619495,-4.993493295403278,-3.5295729785855343,-3.84667001075252,-2.0174198744282066,-4.241201649221327,-4.837577176924498,0
b2AR-decoy_1262,O=C(CSc1nnc(COc2cccc3cccnc23)o1)c1ccc(F)cc1,-8.07187220421181,-5.837117564479995,-5.743728451310981,-3.88683955963912,-3.9186519493710583,-1.3341486477846551,-2.4805917057528912,-1.5073479189238572,-4.448762490819036,-3.0982900125339667,0
b2AR-decoy_307,Cc1c(O)c(C[NH2+][C@@H](C)c2ccccc2)c(C)c(C(=O)Oc2c(C)c(C)c(C(=O)Oc3c(C)c(C)c(C(=O)[O-])c(O)c3C)c(O)c2C)c1O,-8.07117712197931,-5.256029778910476,-4.9956900203237415,-3.827402440111929,-4.404458843936949,-3.087195045929855,-2.4241269761907107,-2.2018333020244967,-3.7588451980763367,-3.5655479110443573,0
b2AR-decoy_1186,CCc1ccc2c(Cc3c(=O)[nH][nH]c3c3ccc(C)cc3)c(O)ccc2c1,-8.07035445843196,-5.775817134561176,-5.908025086893852,-3.070230226811009,-4.375789546544178,-3.6096454395414144,-2.1914076426731306,-2.533614889748547,-4.979150762827766,-5.025880447362317,0
b2AR-decoy_13,N#C/C(=C\c1ccc(c2ccccc2)cc1)C(=O)c1c[nH]c2ccccc12,-8.06965552385738,-4.426806721400776,-4.345166305383911,-3.3950527089602,,,-3.861941667280261,-3.930023278989976,-0.9778934207189764,-2.785330489430617,0
b2AR-decoy_2264,Cc1c(C(=O)c2ccc(Oc3ccccc3)cc2)oc2cc(c3ccccc3)cc(O)c12,-8.06665984043746,-5.883180379595475,-5.523308949222751,-4.1319297191262,-4.208927779396018,-1.9360654518254048,-3.394708520145812,-2.8820838754760567,-3.4165212675473366,-4.785732979180317,0
b2AR-decoy_1945,OC12CC3CC(C1)CC(Cn1cc(c4cccc5c4-c4ccccc4C5(O)C(F)(F)F)cn1)(C3)C2,-8.06196556646026,-4.796948229780935,-5.540078856916611,-2.69155703163735,-4.1820936956200585,-2.8163642684046746,-1.5534285087874808,-2.220397935180107,-3.574620264833277,-3.767935163125627,0
b2AR-decoy_1568,C=CCn1c(SCC(=O)Nc2ccc(/C(C)=N/O)cc2)nnc1c1ccc(OC)cc1,-8.05751218220211,-4.669629914340645,-5.640408724978942,-1.64355414301846,-3.516250031063068,-2.977967220763545,-2.543668834761541,-1.1380335555553964,-3.760561885283966,-2.151267198890537,0
b2AR-decoy_235,NS(=O)(=O)CCNC(=O)C(c1nc2ccc(c3ccc(C(=O)N4CCC(F)(F)C4)cc3)cc2s1)S(=O)(=O)CCC(F)(F)F,-8.05729633004629,-6.148796722285175,-5.725525868448141,-4.1903615082301,-3.355720275852028,-2.1058706311882247,-1.771362871867031,-2.936743690505277,-3.2902388162382463,-3.996069959777427,0
b2AR-decoy_485,O=C(/C=C/c1ccc(Cl)cc1)c1ccc(O)cc1O,-8.05659774090198,-4.813836086294235,-4.627067516199981,-3.5421651811173698,-3.768029965255148,-3.037787623212595,-3.4070946773716413,-1.4415453373694271,-4.016279103446776,-4.319382596203317,0
b2AR-decoy_7,C/C(=C\c1ccc(C(C)(C)C)cc1)C(=O)Nc1ccc2c(c1)OCCO2,-8.05603134845198,-5.563467020527305,,-4.02476563353573,,-0.4492573405626148,-2.6531008219137107,0.3500513475077929,,-4.674806512149598,0
b2AR-decoy_1512,C=C1c2ccccc2S(=O)(=O)N(Cc2ccccc2)C1COCc1ccccc1,-8.05539508412684,-5.0440115018659855,,-2.635061241051829,-4.534242717393049,-2.9722735515138448,-2.736263358086501,-3.587487916130767,-4.374612592183456,-4.545668581988908,0
b2AR-decoy_2862,O=C(CSc1c(F)c(F)c2cc(C(=O)c3ccccc3)sc2c1F)c1ccccc1,-8.0533059951245,-4.731966553820605,-4.916147973129501,-3.73691039705915,-4.447679683188219,-3.078737860630385,-1.1448845004822807,-2.2516828592497564,-5.729518951173606,-4.755539227609548,0
b2AR-decoy_1600,CSc1ccccc1NC(=O)CN(C)C(=O)C(C)SCc1nc(O)c2c(C)c(C)sc2n1,-8.05236099242698,-4.918033961425746,-4.1401218181402815,-2.00322544699302,-3.828785593200439,-3.159078443695865,-2.0409403249097107,-2.062912384131697,-3.621981994391956,-4.001807014998187,0
b2AR-decoy_1160,CCCCNC(=O)[C@]1(C)CCC[C@@]2(C)C3CC[C@@]4(C)C[C@]3(CCC21)CC4=O,-8.05219631378377,-5.016685279639675,-4.520763652219591,-4.0301187569298,-4.101131189406629,-3.231392836583555,-3.366905432677491,-2.4426182154066565,-3.574354090749046,-4.802114889308177,0
b2AR-decoy_1675,CC(C)(C)CN=C(C#N)C(C#N)/N=C/c1cccc(Cl)c1,-8.05110332591629,-5.210867429081765,-5.054877199679091,-3.71011532707894,-3.9655683260854886,-3.2338288491130047,-2.530024824577751,-2.691013809950557,-4.279334116879446,-4.224570578411157,0
b2AR-decoy_1089,COc1cccc(c2ccc(Oc3cncc4sc(C5=NNN=N5)cc34)cc2)c1,-8.05086395660647,-5.119679498024605,-5.694619090672611,-2.5748316781771097,-3.131253528023988,-2.769722578990855,-2.776617181455051,-0.4729328694793171,-0.8755219646493462,-2.225770424563977,0
b2AR-decoy_2932,Cc1ccc(c2c(OCc3cn(Cc4ccccc4Cl)nn3)cnn2c2ccc(F)cc2)cc1,-8.03757413812748,-5.039141804511915,-5.080145526254992,-3.0843648554151395,-4.878074984415719,-3.9255597966540448,-3.4365190841023514,-0.8264618437803373,-3.328578812575416,-3.022318895451367,0
b2AR-decoy_2637,O=C1CCCC2=C1C1OC(CCCCN3C(=O)c4ccccc4C3=O)(Cc3c1ccc1ccccc31)O2,-8.03413651780157,-4.677536904929915,-4.612003140925011,-3.66011847302974,-3.526762864976688,-2.733248723652765,-2.3131331496450214,-2.8601527867467365,-4.139528591869117,-5.737136287846086,0
b2AR-decoy_2725,CC(C)c1cc(c2ccccc2)c(c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1,-8.02812280209967,-3.908160511033096,-5.773972325413901,-2.75503894148806,-3.6341569337222888,-3.5565134521716644,,-2.456292371632397,-3.640836094107506,-4.031628628331918,0
b2AR-decoy_34,COc1cc(O)c(C(=O)CC(C)C)c2c1[C@H]1C[C@H](C(C)C)C=C[C@@]1(C)O2,-8.0267332222156,-4.714366682056755,-4.983340393404511,-3.86034981805287,-3.661497238986328,-2.9317121236888344,-3.176994017739081,-2.641191380605047,-3.713334651821566,-4.309940490014537,0
b2AR-decoy_291,C[C@H](C(=O)NCc1ccc(C(F)(F)F)nc1N(Cc1ccccc1)S(=O)(=O)c1ccccc1)c1ccc(NS(C)(=O)=O)c(F)c1,-8.02065854640805,-4.291273660691355,-4.798244058407811,-2.49747345415968,-4.5913592148710585,-2.452382500465575,-1.696262957939501,-3.689138537765377,-2.3666797547623366,-3.3663835252861767,0
b2AR-decoy_407,O=C(NNC(=O)c1ccccc1Cl)c1ccc(n2cccc2)cc1,-8.01972417449229,-3.776593582834876,-4.917141511143042,-3.44735806627192,-4.803619408847469,-1.2422545617646843,-3.0641269349494413,-3.1489653876068973,-3.765624055569036,-3.6851146402037966,0
b2AR-decoy_1732,CSc1nc(Cl)cc(Sc2nnc(c3ccc(C(F)(F)F)cc3)[nH]2)n1,-8.01952716778658,-5.757970772859825,-5.674768536988341,-5.18573435630598,-3.998558231757389,-3.2083812636455846,-3.474615673516441,-3.854020442935527,-4.698317146247186,-5.531106053962896,0
b2AR-decoy_1030,C=C[C@]1(C)CC[C@@H](C(=C)COC(=O)c2cccnc2)C[C@H]1C(=C)C,-8.0188941711557,-5.850615725884025,-4.787819160973431,-4.11324967285114,-3.721435870121328,-2.6591796239897345,-2.8624196992295508,-2.3465711045510265,-3.858572003906806,-3.4772345554041766,0
b2AR-decoy_2193,Cc1csc(NC(=O)c2ccc(c3ccc(Cl)cc3Cl)o2)n1,-8.01651580138275,-4.492291321847425,-4.293591448048812,-3.59479700052247,-3.652033452494108,-2.360958229961735,-3.664905056823871,-2.304550032821907,-3.263782766951977,-5.216688748317836,0
b2AR-decoy_1196,Cc1ccc(c2nnc(SCc3ccccc3Cl)o2)c(O)c1,-8.01599510614436,-5.501651524853156,-4.673473692122191,-1.8890760037416692,-3.7774317324571776,-3.260397727260175,-2.639792464828891,-2.991025373282577,-2.9857589324867364,-4.082015958832358,0
b2AR-decoy_2146,CNc1ccc(c2cncc(OCc3ccc(Cl)cc3Cl)c2)cn1,-8.01591277588826,-4.587673250654685,-5.470166531335261,-3.31330525235048,-3.4299136442580584,-3.1956527809967943,-2.321867652483701,-3.2028958773408664,-4.152693498829007,-3.393097391618237,0
b2AR-decoy_1832,CC[C@@H](NC(=O)c1cc(C(=O)N[C@H](CC)c2ncccn2)c2n1CCOC2)c1ccc(C(F)(F)F)cc1,-8.01511157111472,-5.645957133876075,-5.752521720674992,-4.63701882472647,-4.070752200924129,-4.422599701281754,-3.893299447937901,-4.593375891137777,-4.995748026050746,-4.936350673200746,0
b2AR-decoy_55,O=c1cc(c2cccc(OC(F)(F)F)c2)oc(O)c1SCc1ccccc1,-8.01482837348483,-4.572477569325425,-5.003929349072211,-3.79013962389745,-4.201429457559098,-2.9360311556252245,-3.3803501549026613,-2.674417929506567,-4.052611436461106,-4.361555673662817,0
b2AR-decoy_682,C[C@]12CC[C@@H]3[C@H]4CC/C(=N\OCc5ccccc5)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,-8.01377353323217,-6.011090338579975,-3.924357009849241,-3.87263479337598,-4.0859027253266085,-3.1994430646955045,-2.199250737336391,-2.007872256148797,-4.000865284494666,-5.001907456732617,0
b2AR-decoy_2694,OCc1ccc[n+](/C(C([S-])=Nc2cccc3ccccc23)=C(/O)c2ccc(Cl)s2)c1,-8.01364920423544,-4.872164930823265,-5.692833019442671,-5.00775962593038,-5.717764665997288,-4.324032513010465,-3.478305747464761,-2.728331322472477,-4.285462253166776,-3.8398647356775872,0
b2AR-decoy_2248,N#Cc1ccccc1Sc1ccccc1C(=O)Nc1ccc(Br)cc1,-8.01330853950901,-5.573178460436055,-4.051254203814951,-3.81091240195415,-4.813557145169968,-3.942517259255655,-2.221451296458481,-3.471397145169737,-3.9955338171882566,-3.780426411133377,0
b2AR-decoy_2050,CC(C)(C)c1ccc(C(=O)N/N=C/c2ccc(c3ccc([N+](=O)[O-])cc3)o2)cc1,-8.01175626317859,-5.045859637061915,-4.155488484134011,-1.4340361496459,-3.3086724142570185,0.8100184525760952,-3.010875103131001,-1.0113740722971665,-2.246306157200716,-3.678604434000747,0
b2AR-decoy_1980,CC(O)(CSc1ccc(C#N)cc1)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,-8.0111007982226,-6.095342941176755,-4.892168138805421,-4.49065016850396,-3.7493926689405783,-3.3360035861414348,-3.0172179410086306,-3.686416615550456,-3.5119204604781062,-4.6447590976254265,0
b2AR-decoy_515,O=C(NN=C1CCCCC1)c1cc(c2ccccc2)[nH]n1,-8.00956775341372,-5.213302911616685,-4.499935998663651,-1.314485577499,-3.4251579821546185,-2.840583898163094,-3.709356387392601,-3.001454112074317,-3.490424187349956,-3.4110388361602677,0
b2AR-decoy_1320,CC[C@H]1O[C@@H]2c3ccccc3CO[C@@H]2[C@H]1OCc1cccs1,-8.00603103020376,-5.094740519279955,-5.712654606765801,-4.05598555377267,-4.546237563411708,-4.0718604568481656,-3.608490946235701,-3.354364282518497,-4.439218985642037,-4.009378900550907,0
b2AR-decoy_1972,C[C@@H](c1ccc(c2cc(=O)[nH]cn2)cc1)N1CC[C@](CCCO)(c2ccc(F)cc2)OC1=O,-8.00560850946413,-7.446823235737126,-3.878268875110892,-4.73758463909129,-3.7726876177697086,-4.6256020008140055,-4.244886323785291,-4.153170185922077,-5.143012175895846,-5.358840100935566,0
b2AR-decoy_1615,Cc1ccc2c(C)c(C(=O)N(Cc3ccc(N(C)C)cc3)Cc3ccco3)oc2c1C,-8.00432077861864,-2.807035686403476,-3.3467945944468616,-1.8889958650029095,-3.991036556182849,-3.379297414083365,-1.8856294458069307,-3.072368781946757,-3.895662779578807,-3.822128362157937,0
b2AR-decoy_953,O=C(c1cccc(F)c1)c1oc2cc(O)ccc2c1c1cccc2ccccc21,-8.00338906844286,-4.944320965073115,-5.560819343586731,-3.17933283823274,-5.119770026728858,-3.439201105006725,-4.1038067979378905,-4.236713370349607,-4.765640002944086,-3.710995390803047,0
b2AR-decoy_1936,C[C@]1(C(=O)NCC23CC4CC(CC(C4)C2)C3)CCC[C@]2(C)c3cc(O)ccc3CC[C@@H]12,-8.00196196459084,-5.888839644892285,-5.223820227878101,-4.65269780459439,-2.3168114575249383,-3.0223277675337643,,-3.5093852983567864,-4.868623366629317,-4.875767033461816,0
b2AR-decoy_546,CC(C)(C)c1ccc(C(=O)N/N=C/c2ccccc2O)cc1,-8.0013731901244,-5.933792182307835,-4.633967952233761,-4.03503581483698,-3.7912518784320586,-2.7807350867647047,-3.364739113396612,-2.9143765984797065,-1.7497248820973166,-4.4499043189444265,0
b2AR-decoy_1368,CC[C@H]1O[C@@H]2c3ccccc3CO[C@@H]2[C@H]1OCc1ccccc1Cl,-8.00027039990503,-5.331705017792925,-5.823261004728691,-3.97286588071505,-5.017320626382629,-4.009705835346235,-3.627825207219282,-3.679871505057697,-4.213931173380036,-4.516661081307937,0
b2AR-decoy_2557,Cc1cccc(Cn2cc3c(=O)n(CC(=O)Nc4c(C)cccc4C)nc-3c3cc(F)ccc32)c1,-8.00022105508596,-5.215334555554285,-4.183553385066541,-3.04870342537755,-2.756711237521288,1.2186031879107753,-1.4571428749400308,-2.428398721645987,-3.823115665828726,-3.2309490687507068,0
b2AR-decoy_2155,CC1=CCC(CC(C)Oc2ccc(/C=C3\SC(O)=NC3=O)cc2)CC1,-7.99900948061677,-5.537527425976095,-4.418836759081802,-3.75982288227516,-3.774754689999148,-2.111366300190535,-2.253456062172271,-2.017988909319217,-4.331645396182067,-4.235602406344176,0
b2AR-decoy_1187,C/C(=C\COc1ccc2ccc(=O)oc2c1)C1=CC(=N)C2(CCCCC2)O1,-7.9980808650447,-3.0869794649360456,-4.279579363006921,-3.6186365470706097,-2.6207044649223183,-1.8652294706255148,-2.3429886246776306,1.5256343623490831,-2.879355076648526,-4.333385243324226,0
b2AR-decoy_382,CC(=O)[C@H]1CC[C@@]2(O)[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-7.99786674104918,-5.811239869014735,-5.915075442296591,-4.78306320315897,-4.518295439399049,-4.431266428959194,-2.487880262883001,-3.825478356945746,-4.555136517770136,-4.4079997701977565,0
b2AR-decoy_3038,CCOc1ccc2nc(NC(=O)C(NS(=O)(=O)c3cccs3)C(C)C)sc2c1,-7.99776912070042,-5.2128134337838254,-4.953948975396171,-3.2535611242966294,-2.824506926245689,-2.774128627074055,-2.148629133081501,-1.1446135024859068,-2.7465598723440463,-3.4270980285991066,0
b2AR-decoy_2795,O=C1/C(=C\c2cccc(Oc3ccccc3)c2)SC(c2ccccc2)N1Cc1ccccc1,-7.99553386016981,-3.6185893424830455,-5.008697053946971,-2.92283525218149,-4.398106096632408,-3.426799319807765,-2.7291035047893013,-3.1959593704981666,-2.8642675065027667,-2.424453798314587,0
b2AR-decoy_2176,Cc1c(Cc2ccccc2)nc(SCc2ccc(C(C)(C)C)cc2)[nH]c1=O,-7.99354125227795,-6.169952960005606,-3.309184206401941,-4.02652676054234,-2.710092559470919,-1.5865974700554846,-3.187155921740741,-1.3876621744123767,-3.335351833035526,-4.686032477295226,0
b2AR-decoy_1986,Cc1ccc(NC(=O)CSc2sc3c(O)cc(O)nc3c2C#N)cc1C,-7.99272123288045,-5.501480407240245,-5.356036770239071,-3.91858387923875,-3.610527481716829,-3.817265213679285,-2.683533029974421,-3.601088520413917,-4.140668599123846,-4.076291672316847,0
b2AR-decoy_714,C=C(C)C1CCC(COc2ccc(/C=C3\SC(=O)NC3=O)cc2Cl)CC1,-7.99154584186704,-5.304793666427106,-4.651163982087091,-3.825559458423339,-4.2718184822486185,-3.4847333599500345,-3.377580374729221,-3.319773356344717,-4.692193863713996,-4.762818857110407,0
b2AR-decoy_1108,CCOC(=O)c1ccc(c2ccc(/C=C(\C#N)c3nc4cc(C)ccc4[nH]3)o2)cc1,-7.9900476967674,-4.186780255082955,-4.575701801866622,-3.61417335379089,-4.080325536017648,-1.710805761310195,-3.6165830440495306,-0.5312724345995372,-3.723660437123937,-3.064753047785897,0
b2AR-decoy_1178,Cc1ccc(c2csc(N/N=C/c3ccc(n4ccnc4)cc3)n2)cc1,-7.98850216760948,-6.839024519221516,-5.053612229553961,-3.90114439707187,-4.130253277637168,-1.821379956330765,-2.853782108420111,-2.570173378272397,-3.8517350968961863,-3.582023236944997,0
b2AR-decoy_137,O=C(Nc1ccco1)c1nc2nc(c3cccs3)cc(C(F)(F)F)c2s1,-7.98709525586446,-4.964660614859075,-5.445087531569941,-3.48554315381375,-4.850685284615848,-2.347754150039135,-2.365077797935961,-1.916466847747997,-3.999647381223107,-3.755923175635577,0
b2AR-decoy_1142,CC(C)C1=C(Cc2ccccc2)C(=O)O/C1=C\c1cc(Cl)c(O)c(Cl)c1,-7.98697942495109,-4.595992633632375,-5.721217792469512,-4.8324441864144,-5.102462351272038,-4.731634746938225,-2.497799143600531,-2.8839959599949365,-5.145128840057627,-4.700691995108688,0
b2AR-decoy_299,CC(=O)c1ccc(N2C[C@@H](C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(Cc3cccs3)S(=O)(=O)c3cc(F)c(F)cc3F)OC2=O)cc1,-7.98597245662801,-6.006588681444005,-3.864786124372961,-4.287669571727069,-5.882653458708008,-2.886673220265445,-3.8376051586839015,-1.9217628972521767,-4.304621185179847,-3.694505164098827,0
b2AR-decoy_865,CCCc1ccc2oc(Cc3ccc(OC)cc3)c(C)c2c1O,-7.98393283906646,-5.493611962069105,-4.672660543252001,-3.52532237137044,-3.3831697702339083,-3.228495964414245,-0.5304428658555214,-2.8561713077227164,-3.2063995296315166,-3.1533921129796973,0
b2AR-decoy_993,C=C[C@]1(C)CC[C@@H](C(=C)C)C[C@H]1C(=C)COC(=O)c1ccccc1O,-7.9831884224949,-5.501619929434376,-5.831631875877862,-4.109849962276019,-4.290008633509118,-3.185148837073805,-3.586856870377531,-3.0727488703309165,-3.982533178911656,-4.521927719088447,0
b2AR-decoy_2274,CC(C)=CC[C@@H]1C(C)=CC[C@@H](C(=O)c2c(O)cc(O)cc2O)[C@@H]1c1ccccc1,-7.98107865731306,-4.420889070590396,-5.2874467212656615,-4.039869573301179,-3.896161908707908,-2.7653725667047544,-3.224297881876941,-2.579592500469217,-3.6116291220320464,-3.807155493869677,0
b2AR-decoy_3190,Clc1ccc(C2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)c(Cl)c1,-7.9791790718869,-4.7517063064553655,-4.513311641905541,-3.24552292062332,-3.9660882570424585,-2.8525347398125644,-2.883912368009991,-2.8337547224899264,-4.564677859197077,-4.614792245772687,0
b2AR-decoy_2602,CC(C)c1ccc(COc2ccccc2C2CC(=O)c3ccccc3O2)cc1,-7.97908812705217,-6.672418684115556,-5.245670852469042,-4.00062912254644,-3.745292398798778,-3.195852599058065,-2.9730256311209606,-2.5469956360187966,-3.780723463732186,-4.3643695148089865,0
b2AR-decoy_850,O=C1/C(=C/c2ccc(Oc3ccc(Cl)cc3)cc2)Oc2cc(O)ccc21,-7.9772505324735,-6.439080703288434,-4.895789206497021,-4.84171803385258,-3.725880638497909,-1.2805996695598347,-3.600879417252852,-1.492426044996047,-4.513704624386876,-5.284824415039376,0
b2AR-decoy_2198,COc1cc2c(cc1OC)Sc1ncnc(Sc3cccc(Br)c3)c1NC2,-7.97604609311498,-4.510301239543095,-4.8600277858657215,-2.41865289015964,-3.3693801946139583,-2.748866489665895,-2.281942920541881,-2.3099129897120365,-2.564420932787046,-3.372255102701837,0
b2AR-decoy_1805,COc1ccc([C@@H]2[C@@H](CC[C@@H](O)c3ccccc3)C(=O)N2c2ccc(OC)cc2)cc1,-7.97494040763437,-6.206263596275866,-5.581369456785541,-4.72420836118481,-6.013278882146009,-4.332748127423825,-4.645690186381222,-3.0674304889873465,-3.471357110287957,-5.077580184292296,0
b2AR-decoy_1277,CCCCC(C#N)(OP1(=O)OC(c2ccccc2)C(C)N1C)c1ccccc1,-7.96924481255243,-4.428009404833255,-5.532893750684791,-3.66153940679572,-4.840647998822568,-3.5923827135629143,-3.676487463891501,-3.0354630276394268,-4.234565318026866,-4.465057644759558,0
b2AR-decoy_1574,COc1ccc(N(CC(=O)NCc2ccc(F)cc2)C(=O)CCC(=O)Nc2nccs2)cc1,-7.96862221985826,,-3.111517009567101,-2.9184967862137,-3.7827182310069984,0.9552738900427652,-2.9240790377584807,-0.934582970256777,-4.740470422789676,-4.460445599937916,0
b2AR-decoy_915,Clc1ccc(c2csc(NN=C3CCCC3)n2)c(Cl)c1,-7.96847771858245,-5.890226089843075,-5.493945973139931,-3.6218351412424497,-4.285035560357288,-3.273661762110435,-3.500094795265081,-2.8502235593138767,-3.6563910327972966,-5.056692717769307,0
