ligand_id,SMILES,BE_avg,is_active
b2AR-decoy_760,CSc1sc(c2cc[nH]n2)c(c2ccccc2)c1C#N,-3.2501384339147883,0
b2AR-decoy_1423,NC(=O)c1cssc1=S,-3.249326190606888,0
b2AR-decoy_980,CCCCCc1cc2c(c3c1CCCO3)C1C[C@H](O)CC[C@H]1C(C)(C)O2,-3.249101316090717,0
b2AR-decoy_1519,C=CCOc1cc(OC)c(C(=O)/C=C/c2ccc(F)cc2)c(OCC=C)c1,-3.2481582165820826,0
ASD03130072,Fc1ccc(Nc2nc(NC3CCCNC3)c3cc(Cl)ccc3n2)cc1F,-3.246305917994936,1
b2AR-decoy_1640,C#CCOCc1c(C)nc2c(OCc3c(Cl)cccc3Cl)cccn12,-3.244067403812344,0
b2AR-decoy_480,S=C(N/N=C/c1cccs1)Nc1ccccc1,-3.242437142448255,0
b2AR-decoy_2099,CCC(=O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2CC1C)OCO3,-3.2407575917335647,0
b2AR-decoy_23,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@]12CC[C@@](C)(C[C@@H]1O[C@H]1CO)O2,-3.2406119649219263,0
b2AR-decoy_3166,CC(C)C/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)CC1=CC3=O,-3.240514326840728,0
b2AR-decoy_765,Cc1ccc(Sc2cncc3sc(/C=N/O)cc23)cc1,-3.2404389213397984,0
b2AR-decoy_1323,CC(C)=CCC[C@@H](C)c1c2ncc[nH]c-2c(C)c(=O)c1O,-3.239217819915023,0
b2AR-decoy_1987,CNC(=O)C=Cc1cnc(N)c2c1scc2c1ccc2c(c1)OCO2,-3.238460302898738,0
b2AR-decoy_1750,COc1cc(O)c(C(=O)/C=C/c2ccc(OC)c(Br)c2)c(OC)c1,-3.2371725085080536,0
b2AR-decoy_1416,OC(O)(C(F)(F)F)C(F)(F)F,-3.23715808400862,0
b2AR-decoy_2895,C=C1CCC2[C@@](C)(C(=O)OC)CCC[C@]2(C)[C@H]1CCc1ccc2c(c1)C(=O)C=C(C)C2=O,-3.236655756193443,0
b2AR-decoy_2525,COC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(c2cccc(F)c2)cn1,-3.235733441901825,0
b2AR-decoy_1397,Cc1c[nH]c(c2nc(C#N)c[nH]2)n1,-3.235480236951447,0
b2AR-decoy_1489,OB(O)c1cc(Cl)ncc1Cl,-3.235288213389885,0
b2AR-decoy_3082,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC(=O)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,-3.2347756387045528,0
b2AR-decoy_2923,Cc1cccc(Oc2nc3ccccn3c(=O)c2/C=C(\C#N)c2nc3ccccc3s2)c1C,-3.234546113811613,0
b2AR-decoy_67,C/C(=N\Nc1nc(c2ccc(Cl)cc2)cs1)c1ccc(Cl)c(Cl)c1,-3.2341813338608687,0
b2AR-decoy_2234,O=C(Nc1nnc(SCc2c(Cl)cccc2Cl)s1)c1ccc2ncsc2c1,-3.231860304604578,0
b2AR-decoy_2955,CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C[C@@H](N=C=S)[C@@](C)(CC[C@@H]21)C3,-3.230917271847156,0
b2AR-decoy_2701,Nc1cc2c(=O)c(C(=O)OCc3ccc(Cl)cc3)cn(Cc3ccc(Cl)cc3)c2cc1Cl,-3.2297155839420246,0
b2AR-decoy_2828,CC(C)=CCC/C(C)=C/Cc1c(O)c2c(c(/C=C/C(=O)c3ccc(O)c(O)c3)c1O)OC(C)(C)C=C2,-3.2288261833955048,0
b2AR-decoy_2074,O=c1cc(/C=N\c2ccc(O)cc2)c2ccc(OCc3ccccc3)cc2o1,-3.2283298512750385,0
b2AR-decoy_793,C/C(=N\Nc1nc(C)c(C)s1)c1ccc(Cl)c(Cl)c1,-3.227033413931877,0
b2AR-decoy_1797,O=C(NCc1ccc2c(c1)OCO2)c1ccc(CSCc2ccc(Cl)cc2)o1,-3.226922428636043,0
b2AR-decoy_1309,CSc1ccc(OCc2nc(Cl)c(Cl)n2C)cc1,-3.226641010572312,0
b2AR-decoy_1365,CCC(=O)Oc1oc(c2ccccc2)nc1/C=N/c1ccc(C)cc1,-3.226571023540015,0
b2AR-decoy_2037,Cc1c(C)c2c(c(C)c1O)C=CC(C)(COCc1cc(c3ccccc3)no1)O2,-3.22652898178346,0
b2AR-decoy_353,Cc1ccc2oc(c3cc(Cc4ccccc4)ccc3O)cc(=O)c2c1,-3.226505390557191,0
b2AR-decoy_1878,COc1cc(c2cscc2c2ccc(SC)cc2)cc(OC)c1OC,-3.226363022101315,0
b2AR-decoy_1783,C=C(CC)C(=O)c1ccc(OCC(=O)Nc2ccc(C#N)cc2)c(Cl)c1Cl,-3.225977333116245,0
b2AR-decoy_259,C=C(C)[C@]12C[C@@H](C)[C@@]34O[C@](Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(COC(=O)C(OC(C)=O)c1ccc(O)c(OC)c1)C[C@]1(O)C(=O)C(C)=C[C@H]14)O2,-3.225577342433997,0
b2AR-decoy_2661,COc1ccccc1Sc1ccc(c2ccnc(N3CCCN(C(C)=O)CC3)c2)cc1C(F)(F)F,-3.2251095539053907,0
b2AR-decoy_1899,C=C1CC2(CC(c3ccccc3Cl)OC(c3ccccc3Cl)C2)OC1=O,-3.225087699257118,0
