ligand_id,SMILES,glide_gscore,is_active
M2R-decoy_2127,COc1ccc2c(Br)c3[n+](cc2c1OCCCCCCCCO[N+](=O)[O-])CCc1cc2c(cc1-3)OCO2,-6.88465129538992,0
M2R-decoy_3031,Cc1nn(Cc2ccccc2)c(Cl)c1C(=O)OCc1nnc(c2ccc(Cl)cc2)o1,-6.88354027354296,0
M2R-decoy_3540,COc1ccc(CNC(=O)[C@@H](NC(=O)[C@H](Cc2cc(OC)c(OC)c(OC)c2)NC(=O)Cc2cccc(Oc3ccccc3)c2)C(C)C)c(O)c1,-6.88301151261352,0
M2R-decoy_542,CC(C)OC(=O)[C@@H]1N2C(=O)[C@H](Cl)[C@H]2S(=O)(=O)C1(C)C,-6.88255174585393,0
M2R-decoy_1351,O=c1c(Cl)c(C(F)(F)F)oc2ccc([N+](=O)[O-])cc12,-6.88237888434054,0
M2R-decoy_3440,CC(=O)N(Cc1ccc(OCCF)cc1)c1cc(C)cc(C)c1,-6.88174769963156,0
M2R-decoy_8542,COC(=O)c1ccc(C(NC(=O)OCc2ccccc2)/C(F)=C/[C@@H](C)C(=O)NCCc2c[nH]c3ccc(OC)cc23)cc1,-6.88139150495773,0
M2R-decoy_4813,COC(=O)[C@@H](NC(=O)[C@@H](CC(C)C)N(C)C(=O)[C@@H]1CCCN1C(=O)[C@@H](C)O)[C@H](C)OC(=O)CCc1ccc(OC)cc1,-6.88053400674847,0
M2R-decoy_9753,CN1CC(NC(=O)N2C(=O)N(c3cccc(C(F)(F)F)c3)C3=C(C(=O)CC3)C2c2ccc(C#N)cc2)CC1=O,-6.88011686268982,0
M2R-decoy_7509,NS(=O)(=O)c1ccc(n2nc(c3ccc(Cl)cc3)c3c(C(F)(F)F)cc(c4ccc(Br)cc4)nc32)cc1,-6.87981131739844,0
M2R-decoy_7828,CCC[C@H](NC(=O)[C@@H]1C[C@@H](OC(=O)N2Cc3ccccc3C2)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)B1O[C@@H]2C[C@@H]3C[C@@H](C3(C)C)[C@]2(C)O1,-6.8793897379098,0
M2R-decoy_11230,C[C@@]12CC(C(F)(F)F)=NN1S(=O)(=O)N(c1ccc(C#N)c(C(F)(F)F)c1)C2=O,-6.87904443190059,0
M2R-decoy_1315,CC(C)(C)C1OOC2CCCC(c3ccccc3)(OO1)O2,-6.87864374460827,0
M2R-decoy_211,NC(=S)N/N=C/c1coc2ccc(Br)cc2c1=O,-6.87848651654313,0
M2R-decoy_3234,CCc1nc2c(OCC=C(C)C)cccn2c1N(C)C(=O)c1ccc(OC)cc1,-6.87832543563789,0
M2R-decoy_1143,O=c1c(/C=N/c2ncccc2O)coc2ccc(Br)cc12,-6.87831014204863,0
M2R-decoy_9280,O=C([O-])c1cccc(c2ccc(/C=C3\S/C(=[NH+]\c4ccc(Cl)cc4)N(c4ccc(Cl)cc4)C3=O)s2)c1,-6.87752096526221,0
M2R-decoy_1772,[NH3+][C@@H](Cc1ccccc1)C(=O)N[C@@H]1C[C@@H](C(=O)[O-])Nc2cc(Cl)cc(Cl)c21,-6.87662311538555,0
M2R-decoy_1562,COc1ccc(C)cc1NC(=O)CCNC(=O)c1ccco1,-6.87645127205735,0
M2R-decoy_955,Cc1nnc2sc(SCC(=O)Nc3ccc(Cl)cc3)nn2c1=O,-6.87639507222935,0
M2R-decoy_59,Cc1ccccc1S(=O)(=O)n1c(N)nc2ccccc21,-6.87479695122079,0
M2R-decoy_2298,CCCc1nnc(SCC(=O)N2CCCCC2)n1CC1CCCO1,-6.87458092420058,0
M2R-decoy_8164,C=C1C(=O)C=C[C@]2(C)[C@@H]1[C@H](OC(C)=O)[C@]1(C(C)(C)O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1[C@@H](OC(=O)c1ccccc1)[C@@H]2OC(C)=O,-6.87438495614964,0
M2R-decoy_1185,Oc1nc2ccc(F)cc2n1c1nc2cccc(F)c2o1,-6.8741599412012,0
M2R-decoy_755,Cc1c(Br)c(=O)oc2c(C#N)c(O)ccc12,-6.87402154983256,0
M2R-decoy_9546,C=CCn1c(SCC(=O)NC)nc2sc3c(c2c1=O)CCC3,-6.87393672458341,0
M2R-decoy_10620,Cc1cc2c(c3c1C(=O)Oc1c(C)c4c(c(O)c1O3)C(=O)OC4)CO2,-6.87386475683267,0
M2R-decoy_4391,COc1ccc(N(CC(=O)NCC2CCCO2)C(=O)CCC(=O)Nc2nccs2)c(OC)c1,-6.87383246939648,0
M2R-decoy_9885,Cc1nc(N(C)C(=O)NC(=O)c2c(F)cccc2F)sc1C(=O)N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-6.87305009907927,0
M2R-decoy_2170,COc1ccc2cc(C(=O)NCCOCCOCCOC(=O)/C(C#N)=C/c3ccc(N4CCCCC4)s3)c(=O)oc2c1,-6.87262338478309,0
M2R-decoy_5805,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)CP(=O)(O)CCCCNC(=O)Oc1ccccc1)C(=O)Nc1ccccc1,-6.87187673202503,0
M2R-decoy_6221,COc1cc(Cl)cc(c2cc(OC)c(n3c4c(ccc3=O)CN(S(=O)(=O)Nc3ccon3)CC4)cc2F)c1,-6.87183890638904,0
M2R-decoy_6486,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=O)N1OCC#CCCc1ccc(O)c(C(N)=O)c1,-6.8716571855131,0
M2R-decoy_573,Cc1nnc([C@H]2C[C@H]3OCC[C@H]3N(S(=O)(=O)C3CC3)C2)o1,-6.87108673622665,0
M2R-decoy_9704,CC(=O)CC[C@]1(C(C)=O)C(=O)O[C@@H](OC(C)=O)[C@H]1C,-6.87098092251506,0
M2R-decoy_8285,COc1ccc(C(C)=O)cc1CSc1nc2ccc(OCCC[NH+](C)C)cc2c(=O)n1Cc1ccco1,-6.87084616776829,0
M2R-decoy_4896,CNC(=O)CC1CCCN(C2CC[NH+](CC[C@H](/C(CN(C)C(=O)c3cc(Cl)cc(Cl)c3)=N/OC)c3ccc(Cl)c(Cl)c3)CC2)C1=O,-6.87062708330567,0
M2R-decoy_6286,CNC(=O)c1c2cc(c3cnc4c(c3)C(=O)NC(C3CC3)N4)c(N(C)S(C)(=O)=O)cc2oc1c1ccc(F)cc1,-6.87031098733321,0
M2R-decoy_10925,Cc1cc(C)n(c2cc(N3CCN(C(=O)c4cccc(Br)c4)CC3)ccc2[N+](=O)[O-])n1,-6.86969078850282,0
M2R-decoy_6265,CC1=C(C)[C@H]2[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@]23C(=O)/C=C/C(=O)[C@H](O)/C(C)=C/[C@@H](C)C/C=C/[C@H]3[C@@H]1O,-6.86958521585252,0
M2R-decoy_5350,CC[NH+](C/C=C/C#CC(C)(C)C)Cc1cccc(OCCN(C)S(=O)(=O)c2ccc(Br)cc2)c1,-6.8692827114058,0
M2R-decoy_10475,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,-6.86919172255077,0
M2R-decoy_8906,C#CCCCCC(=O)OCCCNc1nc2cc(C)c(C)cc2n1CC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-6.86880380542487,0
M2R-decoy_204,O=C(NC(=S)N1CCN(c2ccccc2)CC1)c1ccccc1,-6.86824125878734,0
M2R-decoy_747,Cc1cc(C)n2cc(C[NH+]3CCCC3Cn3nc(C)nc3C)nc2n1,-6.86764682230171,0
M2R-decoy_6294,CS(=O)(=O)c1ccc(n2nc(C(N)=O)c3c2-c2cc(NC(=O)c4ccc(Cl)c(N)c4)ccc2CC3)cc1,-6.86668599386135,0
M2R-decoy_10201,C[NH+]1C[C@@H]2CN(C(=O)c3nc4c(F)c(F)ccc4[nH]3)C[C@@H]2C1,-6.86657560477837,0
M2R-decoy_1927,O=S(=O)(/C=C/S(=O)(=O)c1ccccc1)Cc1nnc(CS(=O)(=O)Nc2ccccc2)s1,-6.86646408509576,0
M2R-decoy_2018,Cc1cc(N2CCCC2)nc(N(CCCNc2ccnc3cc(Cl)ccc23)Cc2ccccn2)n1,-6.86644217441127,0
M2R-decoy_8747,C[C@H]1[C@@H]2CC[C@]3(C)OO[C@@]24[C@@H](C[C@H]1OC(=O)c1cccc(SCc2ccccc2)c1)[C@@H](C)[C@H](OC(=O)c1cccc(SCc2ccccc2)c1)O[C@@H]4O3,-6.86569632624176,0
M2R-decoy_3783,O=S(=O)(c1ccccc1)c1ccc(C(Cc2cn(Cc3ccccc3)nn2)OCc2cn(Cc3ccccc3)nn2)cc1,-6.86565699740518,0
M2R-decoy_9925,O=S(=O)(c1ccc(Nc2nc(N3CCCCC3)nc3c2CCN(c2ncccc2C(F)(F)F)CC3)cc1)C(F)(F)F,-6.86505729006008,0
M2R-decoy_10150,Cc1cc(O)c(C[NH+]2CC[NH+](Cc3cccs3)CC2)cc1C(C)C,-6.86469905403535,0
M2R-decoy_143,O=C1C=C(Cl)C(=O)C(c2ccc(Cl)cc2)=C1,-6.86443684643368,0
M2R-decoy_11348,Cc1nnc(SCCn2c(Br)nc3c2c(=O)n(C)c(=O)n3C)s1,-6.86407252861203,0
M2R-decoy_8714,Cc1c(COc2cccc(OCc3cncc(C#N)c3)c2)cccc1c1cccc(COc2ccc(C[NH2+][C@H](CO)C(=O)[O-])c(OCc3cncc(C#N)c3)c2)c1C,-6.86381543617258,0
M2R-decoy_1929,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC/C=C/c1cnc(N)s1,-6.86347898888167,0
M2R-decoy_866,C=C(C)C(=O)O[C@@H]1[C@@H](O)/C(C=O)=C\CC/C(C)=C/[C@H]2OC(=O)C(=C)[C@H]12,-6.86338285653803,0
M2R-decoy_1710,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(I)cc1)S2,-6.86263594797069,0
M2R-decoy_843,COc1cccc(/C=c2\s/c(=C\C(=O)C(C)(C)C)[nH]c2=O)c1,-6.86232806371615,0
M2R-decoy_4792,CCCCCC[NH+](C)CC(=O)[C@H](CC(=O)[O-])NC(=O)C(CC)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,-6.86220208693516,0
M2R-decoy_11276,Cc1nnc(Sc2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2ccc(Cl)cc2)s1,-6.86217950218224,0
M2R-decoy_8534,CCc1ccccc1C(NC(=O)C[NH+]1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)[O-])[C@@H]1c1ccc(OC)cc1)c1ccccc1CC,-6.86139905121589,0
M2R-decoy_5847,CCOc1ccc(N2C(=O)/C(=C\c3cccs3)C(=O)NC2=S)cc1,-6.86122616137847,0
M2R-decoy_343,Cc1nc2nc(c3ccccc3)nn2c2c1CCN2C(C)(C)C,-6.8611031610406,0
M2R-decoy_3081,CCC1(CC)C(=O)N(c2ccc(CSc3nnc(c4ccccc4)o3)cc2)C1=O,-6.86054243006669,0
M2R-decoy_5132,O=c1cc(c2ccc(OCCCc3cn(CCOCCOc4ccc5c(=O)cc(c6ccccc6)oc5c4)nn3)cc2)oc2ccccc12,-6.85968876351456,0
M2R-decoy_1385,CN(NC(=O)C(C)(C)C)c1nc(c2ccccc2)nnc1C(F)(F)F,-6.85966994504724,0
M2R-decoy_1407,O=C(N/N=C/c1cccnc1)c1cc2cc(Br)ccc2oc1=O,-6.85830156434144,0
M2R-decoy_9024,C=C(C)[C@H](OC(=O)C(C)C)[C@H](C[C@@H](C)C1=C2C[C@H](OC(=O)C(C)C)[C@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]3(C)[C@@]2(C)CC1)OC(=O)C(C)C,-6.85817729010452,0
M2R-decoy_826,FC(F)(F)c1ccn2c(ncc2c2ccnc(Cl)n2)n1,-6.85763268538703,0
M2R-decoy_2459,CC(C)[C@H]1COC(=O)N1Cc1nccn1C(C)C,-6.85757301713388,0
M2R-decoy_2703,C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2OC(=O)CCCC(=O)OCCCCOC(=O)Cc1cc2ccc(N(CC)CC)cc2oc1=O)[C@@]12CO[C@@]3(O)[C@@H](O)[C@@H]1C(C)(C)CC[C@@H]2O,-6.85756351098174,0
M2R-decoy_11507,CNS(=O)(=O)c1cnc(OC2CCOC2)c(c2cn(C)c(=O)c3[nH]ccc32)c1,-6.85745282825217,0
M2R-decoy_5138,O=c1nc(OCC2COc3ccccc3O2)cc2n1CCc1cc(OCC3COc4ccccc4O3)ccc1-2,-6.85709191300551,0
M2R-decoy_6502,CC(=O)NCCc1ccccc1c1noc([C@H]2C[NH2+]CC[C@]2(O)c2ccc(F)c(F)c2)c1Br,-6.85708525537979,0
M2R-decoy_8757,COC(=O)c1ccc(c2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)C3=O)cc2)cc1,-6.85678313654422,0
M2R-decoy_3883,CO[C@@H]1Cc2ccccc2[C@@H]1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CN(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-6.85628293192704,0
M2R-decoy_7475,CCS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2ccnc(C(F)(F)F)c2)C(=O)N1C(=O)NC,-6.85596429624698,0
M2R-decoy_2729,CCCCCC(=O)N[C@@H](Cc1ccc(NC(=O)OC(C)(C)C)cc1)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1,-6.8556699724967,0
M2R-decoy_10743,Cc1cc(=O)c(Oc2ccc(F)c(F)c2)c(c2ccc(S(C)(=O)=O)cc2)o1,-6.85547940364912,0
M2R-decoy_10704,CC(C)(C)c1ncn2c1C=c1c(=O)[nH]/c(=C\c3ccccc3)c(=O)n1C2,-6.85446909500487,0
M2R-decoy_6211,CC(C)(C)OC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H]1CCCN2C(=O)N(Cc3ccccc3)C(=O)C[C@H]12,-6.85371022577233,0
M2R-decoy_5639,COc1c(C)cc(O)cc1C/C=C(\C)CC(=O)/C=C(\C)CC/C=C(\C)CCC(O)C(C)(C)O,-6.85114314306859,0
M2R-decoy_1577,Cc1cccn2cc(C[S+]([O-])Cc3noc(C(C)C)n3)nc12,-6.85112137474906,0
M2R-decoy_3427,CCOC(=O)c1c(C)c(C(=O)SCC)c(C)nc1c1ccccc1,-6.85085704357183,0
M2R-decoy_4637,CC(=O)c1ccc(C(=O)NCC(=O)NCCCCCCCCCCC[C@@H]2Cc3cc(O)ccc3[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]32)cc1,-6.85079872731621,0
M2R-decoy_2580,COC(=O)/C=C/[C@H](CC(C)C)NC(=O)CC[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)C(=O)NC(=O)[C@H](CO)NC1=O,-6.85041172989459,0
M2R-decoy_11038,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](CCOC(=O)c3cccc(C(F)(F)F)c3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@@]23OO4,-6.84975195285844,0
M2R-decoy_10404,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1c1nnc(c2ccccc2)o1,-6.84933529901697,0
M2R-decoy_5686,O=C(CCCCCCC(=O)Nc1ccccc1O)N/N=C/c1ccc(OCc2ccccc2)cc1O,-6.84923998224221,0
M2R-decoy_3857,CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)OCc2ccc(c3ccccc3)cc2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,-6.84920302838872,0
M2R-decoy_4893,CCOC(=O)Nc1ccn([C@@H]2O[C@H](CO[P@@](=O)(N[C@@H](C)C(=O)OC(C)C)Oc3ccccc3)[C@@H](O)[C@@]2(C)F)c(=O)n1,-6.84911046230383,0
M2R-decoy_3053,COc1ccc(C(=O)CSc2nnc(c3ccc(OC)cc3)c(c3ccc(OC)cc3)n2)cc1,-6.84899265345644,0
M2R-decoy_6604,C/C1=C\[C@@H](C)C/C=C/[C@H]2[C@H](O)[C@@]3(C)O[C@@]4(Cc5c[nH]c6ccccc56)NC(=O)[C@]2(C(=O)CCC(=O)C1=O)[C@H]4[C@@H]3C,-6.84849259710427,0
M2R-decoy_7158,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@@H]1C[NH+](C)Cc1ccc(C(F)(F)F)cc1,-6.84848930108225,0
M2R-decoy_1148,COP1(=S)NCC(c2ccc(Br)cc2)O1,-6.84820049816183,0
M2R-decoy_544,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)c1ccccc1,-6.84802841249386,0
M2R-decoy_3272,CCN(CC)C(=O)CSc1nnc(c2cc(c3ccc(Cl)cc3)nc3ccccc32)o1,-6.84735397687472,0
M2R-decoy_11282,CS(=O)(=O)c1ccc(n2nc(C(F)(F)F)c(C#N)c2OC2CCOC2)nc1,-6.8461497478514,0
M2R-decoy_3689,CCOC(=O)CCC(CP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C)C(=O)OCC,-6.8458867833511,0
M2R-decoy_8045,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C(=O)C=C2[C@@H]4C[C@@](C)(C(=O)NCCOc5no[n+]([O-])c5S(=O)(=O)c5ccccc5)CC[C@]4(C)CC[C@]23C)C1(C)C,-6.84585669689778,0
M2R-decoy_5456,COc1ccccc1OCCOc1ccccc1/C=c1\sc2n(c1=O)C(c1ccccc1)C(C(=O)Nc1ccccc1)=C(C)N=2,-6.84566785010015,0
M2R-decoy_5011,CCCCOC(=O)[C@H](C)N[P@@](=O)(OC[C@H]1O[C@@H](n2cnc3c(OC)nc(N)nc32)[C@@]2(CCO2)[C@@H]1O)Oc1ccccc1,-6.8453614419864,0
M2R-decoy_10139,c1cc(c2nc(N[C@@H]3CCC[NH2+]C3)c3sccc3n2)ccn1,-6.84510016608406,0
M2R-decoy_1944,CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CC[NH+](C)C)c2nc3cc4c(cc3s2)OCO4)cc1,-6.84404640676656,0
M2R-decoy_6009,C=C(C[N+](C)(C)C)N/N=C/c1oc(c2ccc(OC)c(OC)c2)c(c2ccc(OC)c(OC)c2)c1[N+](=O)[O-],-6.84403194723848,0
M2R-decoy_4141,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCc1cccc(c2ccccc2)c1,-6.84339128987243,0
M2R-decoy_5159,CCOC(=O)CCCOc1ccc2c(c1)CN1C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C1C2,-6.84283379269672,0
M2R-decoy_4953,CC[C@H](C)[C@H](NC(=O)CN=[N+]=[N-])C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)CS(=O)(=O)F)[C@@H](C)OC(C)=O)[C@@H](C)CC,-6.8426189734846,0
M2R-decoy_10618,O=C(c1ccccc1Cl)N1CCn2c(nnc2c2cnccn2)C1,-6.84226787218927,0
M2R-decoy_726,CO[C@H]1N(C2CC(F)C(CO)O2)C(=O)NC(=O)[C@]1(C)I,-6.84221330521304,0
M2R-decoy_10670,COC(=O)N1CCCCC1C(=O)N1CCN(c2cccnc2)CC1,-6.84194277822547,0
M2R-decoy_5107,CCOC(=O)c1c(C)oc2cc(OCc3cccc(OCOC)c3)c(OCc3oc4cc(OC)c(OS(=O)(=O)[O-])cc4c3C(=O)OCC)cc12,-6.8416118431293,0
M2R-decoy_4526,CCOC(=O)NC(C)c1cccc(CC(=O)Nc2ccc(CCCCc3nnc(NC(=O)C(C)c4ccccc4)s3)nn2)c1,-6.84116371500787,0
M2R-decoy_10242,O=S(=O)(c1ccccc1Cl)n1cnc2c(Cl)nc(Cl)nc21,-6.8411419835455,0
M2R-decoy_3016,CCC(CC)Oc1c(C#N)c(C(F)(F)F)nn1c1ccc(S(C)(=O)=O)cn1,-6.8409333890497,0
M2R-decoy_10715,Cc1noc2ncnc(N3CCN(c4ccc(F)cc4)CC3)c12,-6.84091868785521,0
M2R-decoy_1878,COc1cc(COC(=O)[C@@H]2C(C=O)=Cc3cc4c(cc3[C@H]2c2cc(OC)c(OC)c(OC)c2)OCO4)cc(OC)c1OC,-6.84085641998762,0
M2R-decoy_8612,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1CN(c2ccc(c3ccsc3)cc2)CN1C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,-6.83958743060017,0
M2R-decoy_11167,Cc1nc(Cc2nnc(N3CCN(c4ccc(C(F)(F)F)cn4)CC3)c(C)c2C)no1,-6.83943717937705,0
M2R-decoy_10236,CC12COS(=O)(=O)CC1=C(c1ccccc1Br)C(=O)O2,-6.83924510240795,0
M2R-decoy_10726,Nc1nc(O)c(I)c(c2cnccn2)n1,-6.83819541981854,0
M2R-decoy_1627,COc1ccc(C2=NN(C3=[NH+]C(=O)CS3)C(c3ccc(F)cc3)C2)cc1,-6.83797756671964,0
M2R-decoy_5850,COc1c(C(=O)/C=C/c2ccc(C)o2)c(O)c(Br)c2occc12,-6.83756260510063,0
M2R-decoy_9838,CN(c1ccc(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1OCc1ccccc1C(F)(F)F)S(C)(=O)=O,-6.837012516936,0
M2R-decoy_5139,CCCC(OC(=O)CO/N=[N+](\[O-])N(CC)CC)C1=CC(=C(Br)Br)OC1=O,-6.8365990110885,0
M2R-decoy_3141,CCN(C(=O)C(C)Sc1nnc(c2ccncc2)n1C)C1CCCCC1,-6.83627045064845,0
M2R-decoy_9581,C=C1OC(=O)[C@@]2([C@H](/C=C/[C@H](C)C[C@H](C)CC)C=C[C@@H](O)[C@@H]2O)[C@H]1O,-6.83623596206901,0
M2R-decoy_5286,COc1cccc(c2c(C)n(Cc3c(F)cccc3F)c(=O)n([C@@H](C)C[NH+](C)CCc3ccccn3)c2=O)c1,-6.83562513854315,0
M2R-decoy_5134,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc(Cl)cc4)cc3)C[C@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,-6.83557587606374,0
M2R-decoy_3608,C#CCNC(=O)C1=C[C@@H](C2CC2)C[C@@H](OCc2ccc(CO)cc2)O1,-6.83552582388643,0
M2R-decoy_4524,C=CC[C@@H](CC(=O)N(CCO)Cc1ccccc1)C(=O)N[C@@H](COC(=O)[C@@H](CC=C)Cc1ccc(F)cc1)Cc1ccccc1,-6.83489211575268,0
M2R-decoy_7284,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)OCCOC(=O)/C(C#N)=C/c5ccc(F)cc5)C[C@H]4[C@]3(C)CC[C@@]21C,-6.83469927398933,0
M2R-decoy_2019,CCCSc1nc(N/N=C/c2ccc(Br)cc2)c2nnn(Cc3ccccc3)c2n1,-6.83462749454617,0
M2R-decoy_4973,Cc1cc(C)cc(OP(=O)(C[NH2+][C@@H](Cc2ccc(c3ccccc3)cc2)C(=O)NCCC(=O)[O-])Oc2cc(C)cc(C)c2)c1,-6.83423354280046,0
M2R-decoy_3167,CSc1cc(c2ccc(OCCc3nccc4c3CCCC4)cc2)oc(=O)c1C#N,-6.83296690885362,0
M2R-decoy_6404,CO[C@@H]1CN(c2cccc(c3cccc(C)c3OCc3ccc4c(c3C)CC[NH+](C3CCOCC3)CC4)n2)CC[C@@H]1C(=O)[O-],-6.8324734225618,0
M2R-decoy_2263,CCSc1nnc(c2cccc(S(=O)(=O)N(CC)CC)c2)n1Cc1ccccc1,-6.83220565452047,0
M2R-decoy_4491,C=CCn1c(Cc2cccs2)nnc1SCC(=O)NCc1ccco1,-6.83178909473909,0
M2R-decoy_3977,Cc1ccc(Cn2cc(CCC(=O)Nc3ccc(CCCCc4nnc(NC(=O)Cc5ccccn5)s4)nn3)nn2)c(C)c1,-6.83176972456592,0
M2R-decoy_8691,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)CCCCCCCCCCC(=O)OC)cc3)C[C@@]21C,-6.83115083651808,0
M2R-decoy_7560,O=C(c1ccccc1)N1CCC(c2ccc(C(OCc3c(F)cccc3F)(C(F)(F)F)C(F)(F)F)cc2)(S(=O)(=O)c2ccc(F)cc2)C1,-6.8306995755412,0
M2R-decoy_8989,C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Br)c1)NC(=O)c1ccc(c2cccnc2)cc1,-6.83059842162642,0
M2R-decoy_11074,N=c1sc2cc(OC(F)(F)F)ccc2n1CCn1cc(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)nn1,-6.83046667953696,0
M2R-decoy_9220,NC(=O)c1c(Nc2ccc(F)cc2)[nH]c2c(Cl)ccc(Cl)c2c1=O,-6.83043674013938,0
M2R-decoy_6946,Cc1ccc(CNC(=O)[C@H]2S[C@@H](n3cnc4c(NCc5cccc(I)c5)ncnc43)[C@H](O)[C@@H]2O)cc1,-6.82945690053835,0
M2R-decoy_6259,Cc1nc(C)n(CCC2CCN(c3ccc(NC(=O)N4CCN(C(=O)c5cccn5C)CC4)cc3)CC2)n1,-6.82936441861163,0
M2R-decoy_95,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCc1ccoc1,-6.82926496724661,0
M2R-decoy_1735,Clc1ccc(c2noc(CSc3nnc(Cc4cccs4)n3c3ccccc3)n2)cc1,-6.82915300368867,0
M2R-decoy_356,O=C1NC(=S)N/C1=C1\C(=O)Nc2c(Br)cccc21,-6.82896198079318,0
M2R-decoy_4010,CC(C)C[C@@H](OC(=O)[C@@H](NC(=O)[C@@H](C)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C(=O)OC(C)(C)C)C(C)C,-6.82895869792928,0
M2R-decoy_10200,O=C1NC(=O)/C(=C2\CNS(=O)(=O)c3ccccc32)S1,-6.82858350687323,0
M2R-decoy_140,Cc1c(C(C)C)c(=O)on1C(=O)N1CC(C)CCC1C,-6.828283085408,0
M2R-decoy_9306,CC[NH+](CC)CCC(=O)NC(C(=O)N[C@H](Cc1cn(C=O)c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)N(C)Cc1ccccc1)C(C)O,-6.82797154002209,0
M2R-decoy_7778,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4C=CC5=CC(=O)C(OCc6cn(Cc7ccc(CN=[N+]=[N-])cc7)nn6)=C[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,-6.82795326359763,0
M2R-decoy_1467,OCCc1cccc(OCCCc2cc3c(cc2O)CCO3)c1,-6.8275813800224,0
M2R-decoy_4895,CCCn1c(=O)c2nc(c3ccc(OCC(=O)NCCNS(=O)(=O)c4ccc(C)cc4)cc3)[nH]c2n(CCC)c1=O,-6.82708154453205,0
M2R-decoy_4537,CC(C)C[C@@H](/C=C/S(C)(=O)=O)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)OCc1ccccc1,-6.82669442350193,0
M2R-decoy_5793,CCOP(=O)(OCC)C(O)[C@H](CC1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1ccccc1,-6.82662892778558,0
