ligand_id,SMILES,dock38_score,is_active
ASD01820110,CC(C)(C)C(NC(=O)c1cn(-c2c(F)cc(F)cc2F)c2nc(N3CC(O)C(O)C3)ccc2c1=O)C(F)(F)F,-21.48,1
ASD01810036,COc1cc2c3c4c(cc5c3n(c2cc1OC)C(=O)CC5(C)C)CCNC4,-21.47,1
ASD01820021.1,CCCN(CCCN1C(=O)CCC1=O)CC1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,-21.42,1
ASD01810004,O=C1CCc2cc3c(c4c5c(Cl)cccc5n1c24)CCNC3,-21.26,1
ASD01810010,O=C(O)c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-21.14,1
ASD01820151,NC(=O)C[N+]12CCC34c5ccccc5N5C6OCC=C7C[N+]8(CC(N)=O)CCC9%10c%11ccccc%11N(C%11OCC=C(C1)C(CC32)C%11C54)C9C6C7CC%108,-20.63,1
ASD01820208.1,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C,-20.39,1
ASD01820138,C[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(C)CC7=CCO)c7ccccc7N(C7OCC=C(C1)C(CC32)C7C54)C69,-20.03,1
ASD01830029,C=CC[N+]12CCC34c5cc(OC)c(OC)cc5N5C(=O)CC6OCC=C(C1)C(CC32)C6C54,-19.99,1
ASD01820077,CN1CCC=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,-19.68,1
ASD01810011,COC(=O)c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-19.65,1
ASD01810021,COc1cc2c3c4c(cc5c3n(c2cc1OC)C(=O)CC5)CNCC4,-19.55,1
ASD01810031,COC(=O)c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CCNC3,-19.05,1
ASD01820140,C[N+]12CCC34c5ccccc5N5C6OCCC7C[N+]8(C)CCC9%10c%11ccccc%11N(C%11OCCC(C1)C(CC32)C%11C54)C9C6C7CC%108,-18.58,1
ASD01820037,CN1CCC=C(c2nsnc2OCCCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,-18.44,1
ASD01810014,COc1ccc2c3c4c(cc5c3n(c2c1)C(=O)CC5)CNCC4,-17.53,1
ASD01810012,O=C(c1ccc2c(c1)c1c3c(cc4c1n2C(=O)CC4)CNCC3)N1CCOCC1,-17.32,1
ASD01820102,C[N+](C)(CC#CCOC1=NOCC1)CCCCCCCC[N+](C)(C)CCCN1C(=O)c2cccc3cccc(c23)C1=O,-17.25,1
ASD01810019,COc1cccc2c3c4c(cc5c3n(c12)C(=O)CC5)CNCC4,-17.2,1
ASD01820134,C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C7OCC=C(C1)C(CC32)C7C54)C69,-16.88,1
ASD01810023,COc1cc2c(c(OC)c1OC)c1c3c(cc4c1n2C(=O)CC4)CNCC3,-16.3,1
ASD01820064,O=C1c2ccccc2C(=O)N1CCCON=Cc1cc[n+](CCCC[n+]2ccc(C=NOCCCN3C(=O)c4ccccc4C3=O)cc2)cc1,-15.33,1
ASD01820066,O=C1c2ccccc2C(=O)N1CCCON=Cc1cc[n+](CCCCCC[n+]2ccc(C=NOCCCN3C(=O)c4ccccc4C3=O)cc2)cc1,-14.08,1
M2R-decoy_8568,C=CCCNc1nc(NCc2csc(c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc3ccccc3c2)n1,-65.97,0
M2R-decoy_4847.2,C=CCCNc1nc(NCc2csc(c3ccccc3)n2)nc(N2CC[C@H](CNS(=O)(=O)c3ccc(C(F)(F)F)cc3)C2)n1,-56.36,0
M2R-decoy_9044,CCCc1ccc(S(=O)(=O)NC[C@H]2CCCN2c2nc(NCc3csc(c4ccccc4)n3)nc(NC3CCCC3)n2)cc1,-55.36,0
M2R-decoy_8887.2,C=CCCNc1nc(NCc2csc(C)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,-53.97,0
M2R-decoy_2696.1,COc1ccc(NC(=O)Nc2ccc3c(c2)CC(=O)N([C@H](C)CO)C[C@@H](C)[C@@H](C[NH+](C)Cc2ccc(C(=O)Nc4ccccc4N)cc2)O3)cc1,-51.89,0
M2R-decoy_7246,CCOC(=O)c1s/c(=N\N=C\c2c(c3ccc(Br)cc3)nc3sc(CC)nn23)n(c2ccc(O)cc2)c1C,-51.03,0
M2R-decoy_9239.1,O=C(/C=C1\Nc2ccccc2[NH+]=C1NC12CC3CC(CC(C3)C1)C2)c1ccc(Br)cc1,-50.88,0
M2R-decoy_8689,COc1cc(OCc2cccc(OCc3ccccc3CCc3ccccc3)c2)c2cc(c3cn4nc(OC)sc4n3)oc2c1,-50.07,0
M2R-decoy_8896,CC(=O)OCc1cc(CCC(=O)NCCNc2c3ccccc3nc3ccccc23)cc(COC(C)=O)c1O[Si](C)(C)C(C)(C)C,-49.53,0
M2R-decoy_5693,CC[NH+](CC)CCCNc1nc(NCCCc2ccccc2)nc(NC23CC4CC(CC(C4)C2)C3)n1,-49.34,0
M2R-decoy_7031,NC(=O)C([NH2+][C@H]1CC[C@@H](c2c[nH]c3ccccc32)CC1)C1CCN(C(=O)/C=C/c2cc(F)c(F)c(F)c2)CC1,-49.22,0
M2R-decoy_7086.1,OC(Cn1cncn1)(C[NH+]1CCC(=NOCc2ccccc2Br)CC1)c1ccc(F)cc1F,-48.76,0
M2R-decoy_6930,CC[C@@]1(OC(=O)CNC(=S)NC(=O)c2cccc(Cl)c2)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-48.75,0
M2R-decoy_1873,CCN(CCC#N)C(=O)c1ccc(c2nc(COc3cc(OC)cc4oc(c5cn6nc(OC)sc6n5)cc34)cs2)cc1,-48.65,0
M2R-decoy_7342,Cc1cc(C(=O)Nc2ccc(c3ccccc3S(N)(=O)=O)cc2)n(c2ccc3cc(Br)ccc3c2)n1,-48.52,0
M2R-decoy_3083,N#Cc1ccc(Cn2cnnc2CN(Cc2ccc(F)cc2)C(=O)c2ccc3ccccc3n2)cc1,-48.47,0
M2R-decoy_1921,C#CC(C)(C)[NH+]1CCC(CC(=O)NO)(NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)CC1,-48.42,0
M2R-decoy_7057.1,OC(Cn1cncn1)(C[NH+]1CCC(=NOCc2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1F,-48.12,0
M2R-decoy_9911,Cc1nc2c(Br)cc(Br)cc2c(=O)n1c1ccc(NC(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cc1,-47.9,0
M2R-decoy_7416,Brc1c(Br)c(Br)c2[nH]c(NCCc3ccccn3)nc2c1Br,-47.87,0
M2R-decoy_5974,CS(=O)(=O)CCOCc1ccc(c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,-47.85,0
M2R-decoy_6207,COc1cc(c2nnc3n2NC(c2ccco2)C(C(=O)c2ccc(Br)cc2)S3)cc(OC)c1OC,-47.8,0
M2R-decoy_7434,Nc1ccccc1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,-47.1,0
M2R-decoy_7442,Nc1cc(F)c(F)cc1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,-47.08,0
M2R-decoy_1946,CS(=O)(=O)CC(O)[NH2+]Cc1ccc(c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,-46.95,0
M2R-decoy_6985,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)COC(=O)c1ccccc1CO[N+](=O)[O-],-46.89,0
M2R-decoy_3971,O=[N+]([O-])c1ccc(OCc2ccc(OCCCC[P+](c3ccccc3)(c3ccccc3)c3ccccc3)cc2[N+](=O)[O-])c([N+](=O)[O-])c1,-46.86,0
M2R-decoy_6974,CC[C@@]1(OC(=O)CNC(=S)NC(=O)c2cccc(F)c2)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,-46.73,0
M2R-decoy_7318,O=C(N/N=C/c1cccc([N+](=O)[O-])c1)Nc1ccc(n2c(=O)c3cc(Br)cc(Br)c3nc2c2ccccc2)cc1,-46.6,0
M2R-decoy_7499,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1cc(F)c(O[C@H]3CCOC3)c(c1)CN(C)C(=O)C2Nc1ccc2c(N)nccc2c1,-46.43,0
M2R-decoy_11041,Cc1nn2c(/C=N/Nc3nc(c4ccc(F)cc4)cs3)c(c3ccc(Cl)cc3)nc2s1,-46.41,0
M2R-decoy_7565,O=[N+]([O-])c1ccc(c2csc(Nc3nc(Nc4ccc(Br)cc4)nc(Nc4ccc(Br)cc4)n3)n2)cc1,-46.24,0
M2R-decoy_7217,COc1cc([C@@H]2c3cc4c(cc3[C@@H](NC(=S)Nc3ccc(C(F)(F)F)cc3)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,-46.2,0
M2R-decoy_7072,CN(C)S(=O)(=O)c1cccc(CNc2cc(C(F)(F)F)cc3ncc(N4CC[NH+](C)CC4)cc23)c1,-46.12,0
M2R-decoy_6426,NC(=O)c1ccc(c2ccc(c3cc(NCc4cccnc4)n4ncc(Br)c4n3)cc2)cc1O,-46.06,0
M2R-decoy_3284.1,Cc1cc(n2cccc2)cn2c(CSCCc3ccccc3)cnc12,-46.05,0
M2R-decoy_8202,C=C(C)[C@@H]1CC[C@]2(C(=O)OCc3cn(c4cc(F)c(F)cc4Br)nn3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-45.79,0
M2R-decoy_11407,O=C(CSc1ccc2nnc(c3ccccc3)n2n1)N1CCN(c2ccccc2)CC1,-45.73,0
M2R-decoy_6451,COc1ccc(CCN/C(C)=[NH+]/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,-45.72,0
M2R-decoy_7562,C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3cccc4ccccc34)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccccc1,-45.68,0
M2R-decoy_6714.1,COC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](NC(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(C)C,-45.61,0
M2R-decoy_6352,CCCSc1nc(NNC(=S)Nc2ccc(Br)cc2)c2nnn(Cc3ccc(O)cc3)c2n1,-45.48,0
M2R-decoy_3021,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccco1)N1CCN(c2ccccc2)CC1,-45.32,0
M2R-decoy_7158.1,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@@H]1C[NH+](C)Cc1ccc(C(F)(F)F)cc1,-45.26,0
M2R-decoy_7175,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(F)cc3)ccc2O[C@H]1C[NH+](C)Cc1ccc(Cl)c(Cl)c1,-45.26,0
M2R-decoy_8613,O=S(=O)(CCOCc1ccc(c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1ccccc1,-45.14,0
M2R-decoy_9771,Cc1ccc(C)c(COc2cc(NC(=O)c3ccc(I)cc3)ccc2N(C)S(=O)(=O)C(F)(F)F)c1,-45.09,0
M2R-decoy_11046,COc1ccc(/C=C/c2nc3ccccc3c(=O)n2c2nnc(c3cccc(Cl)c3)s2)cc1,-45.06,0
M2R-decoy_11042,CS(=O)(=O)c1ccc(c2csc(N3N=C(c4ccc(Cl)s4)CC3c3ccc(F)cc3)n2)cc1,-45.01,0
M2R-decoy_7029,NS(=O)(=O)c1ccc(NC(=O)Cc2csc(NC(=O)c3cc(Br)c(Br)[nH]3)n2)cc1,-45.01,0
M2R-decoy_8984,CCCN(CC)C(=O)c1ccc(c2nc(COc3cc(OC)cc4oc(c5cn6nc(OC)sc6n5)cc34)cs2)cc1,-45.01,0
M2R-decoy_3330,COc1cc(OC)cc(c2cn(c3ccc(Oc4ccccc4)cc3)nn2)c1,-44.62,0
M2R-decoy_9743,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](OCc3cn(c4ccc5c(C(F)(F)F)cc(=O)oc5c4)nn3)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,-44.61,0
M2R-decoy_11062,COc1cc(OCc2ccc(F)cc2)c2cc(c3cn4nc(Br)sc4n3)oc2c1,-44.54,0
M2R-decoy_3272,CCN(CC)C(=O)CSc1nnc(c2cc(c3ccc(Cl)cc3)nc3ccccc32)o1,-44.52,0
M2R-decoy_8590,CN(CC[NH+](C)C(c1ccc(OCc2ccccc2)cc1)c1ccc(OCc2ccccc2)cc1)C(=O)n1cccn1,-44.52,0
M2R-decoy_9920,CCN1/C(=C/C=c2\s/c(=C\C3=[N+](CC)C4C=Cc5ccccc5C4S3)n(CC)c2=O)Sc2ccc3ccccc3c21,-44.52,0
M2R-decoy_9791,COc1ccc(C2=NN(C(=O)c3cc(I)ccc3O)C(c3ccc(OCc4ccccc4)cc3)C2)cc1,-44.5,0
M2R-decoy_6466,NC(=O)c1ccc(c2ccc(c3cc(NCc4cccnc4)n4ncc(Br)c4n3)cc2)c(O)c1,-44.44,0
M2R-decoy_7383,CCn1c(=O)/c(=C/C=C2\Sc3ccccc3N2C)s/c1=C\c1sc2cc(OC(F)(F)F)ccc2[n+]1C,-44.44,0
M2R-decoy_1592.1,c1ccc2[nH]c(NCCOCC3CCCO3)nc2c1,-44.29,0
M2R-decoy_7705,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)S(=O)(=O)c1cccs1,-44.21,0
M2R-decoy_4365,CCCCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1n1cnnn1)c1ccc(F)cc1,-44.2,0
M2R-decoy_2152,CCOC(=O)CCCCO/N=C(\c1ccc(NC(=O)c2ccn3c2CSC3c2cccnc2)cc1)c1cccnc1,-44.13,0
M2R-decoy_6629,Cc1cccc(CCNc2nc(C#Cc3ccc(Cl)s3)nc3c2ncn3[C@H]2[C@H](O)[C@H](O)[C@@H]3C[C@@H]32)c1,-44.1,0
M2R-decoy_11471,O=C(Nc1ccc(I)cc1)c1cc(Br)nn1c1ncccc1Cl,-44.0,0
M2R-decoy_4894,CC(C)c1ccc(c2nc(SCc3cn(CC(=O)NC(=O)Nc4ccccn4)nn3)nc(Nc3cccc([N+](=O)[O-])c3)c2C#N)cc1,-43.99,0
M2R-decoy_6277.1,c1ccc(N2CCC(Cc3nc4cc5ccccc5cc4nc3C[NH+]3CCN(c4ccccn4)CC3)CC2)nc1,-43.83,0
M2R-decoy_9278,Nc1ncc(c2cccc(S(N)(=O)=O)c2)c2occ(c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,-43.8,0
M2R-decoy_7285,O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cccnc1Br,-43.75,0
M2R-decoy_2141,C=CC(=O)Nc1cc(Nc2nccc(c3cn(C4CC4)c4ccccc34)n2)c(OC)cc1OCCC[S+](C)[O-],-43.66,0
M2R-decoy_5224,COc1ccc(C2CC(c3ccccc3)=NN2C(=O)COC(=O)c2cccc(S(=O)(=O)N(C)C)c2)cc1,-43.59,0
M2R-decoy_7321,O=c1oc2c(Br)cc(Br)cc2cc1c1csc(N/N=C/c2cn(c3nc4ccccc4s3)nc2c2cc3ccccc3oc2=O)n1,-43.58,0
M2R-decoy_1559,CCN(CC)c1ccc(/C=C(\C#N)C(N)=S)cc1,-43.55,0
M2R-decoy_3166,CCOC(=O)c1cc(c2cccc(OCc3cccc(Br)c3)c2)on1,-43.51,0
M2R-decoy_5964,C=CCn1c(SCC(=O)c2ccc(Br)cc2)nnc1C(CC(C)C)NC(=O)c1cccs1,-43.46,0
M2R-decoy_737,O=C1NC(=S)NC(=O)C1=CNNC(=S)Nc1ccc(Br)cc1,-43.46,0
M2R-decoy_7743,C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1,-43.42,0
M2R-decoy_6454,COc1cccc(n2nnc(c3ccccc3NC(=O)Nc3ccc(NC(=O)CBr)cc3)n2)c1,-43.39,0
M2R-decoy_7345,CN1Cc2cc(ccc2S(=O)(=O)C2CC2)NC(=O)N(CC2CCC2)CCc2cccc(c2)C(Nc2ccc3c(N)ncc(F)c3c2)C1=O,-43.31,0
M2R-decoy_7272,CC1(C)CC[C@]2(C(=O)OCc3cn(c4ccc([N+](=O)[O-])cc4)nn3)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-43.28,0
M2R-decoy_5834,Cc1ccc(n2ccnc2)c(NC(=O)c2cnc(c3ccccc3)s2)c1,-43.19,0
M2R-decoy_7531,COc1ccc2c(c1)CCC1=C2N=c2s/c(=C\c3c[nH]c4ccc(Br)cc34)c(=O)n2C1c1cccc([N+](=O)[O-])c1,-43.11,0
M2R-decoy_5281,COc1ccc(COc2ccc(Nc3ncnc4cc5oc(=O)n(CCOC(=O)CBr)c5cc34)cc2)cc1,-43.1,0
M2R-decoy_9194,Nc1ccccc1NC(=O)c1ccc(CSC2=N[C@@H](c3ccccc3)CS2)cc1,-43.08,0
M2R-decoy_1518.1,O=C(/C=C/c1ccc(O)cc1)CC(=O)CCc1ccc(O)cc1,-43.05,0
M2R-decoy_9227,Oc1ccc(Br)cc1/C=N/c1ccccc1NC(=S)Nc1ccccc1,-42.99,0
M2R-decoy_9889,Cc1ccc(n2nc(C3CCN([S+]([O-])c4cccc(C(F)(F)F)c4)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,-42.95,0
M2R-decoy_11376,COc1cc([NH+]=C(S)NC2CC(C)(C)[NH2+]C(C)(C)C2)c(OC)cc1Cl,-42.94,0
M2R-decoy_5863,O=C(Nc1nc(c2ccccn2)cs1)c1ccc(OC(F)(F)F)cc1,-42.94,0
M2R-decoy_6876,O=C1NC2(CCOc3ccccc32)C(=O)N1CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccco1,-42.92,0
M2R-decoy_11458,O=C1COc2c(Cl)cc(Cl)cc2N1Cc1nnc(c2ccccn2)n1CCC(F)(F)F,-42.88,0
M2R-decoy_9535,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCCNC(=O)c4cc(O)c5c(c4)C(=O)c4cccc(O)c4C5=O)c3[C@H](C1)C2,-42.87,0
M2R-decoy_9221,Cc1[nH]c2nc(c3ccccc3)nc(N[C@@H]3Cc4ccccc4[C@H]3O)c2c1C,-42.83,0
M2R-decoy_9196,S=C(NNc1ccnc2cc(Cl)ccc12)Nc1ccccc1Cl,-42.82,0
M2R-decoy_8680,O=C(NCCCCCCCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)c1cc(=O)c2ccccc2o1,-42.75,0
M2R-decoy_10004,NC(=O)[C@H]1CC[C@H](C(=O)N2CC[C@@]3(S(=O)(=O)c4ccc(F)cc4)c4ccc(OCc5c(F)cccc5C(F)(F)F)cc4CC[C@@H]23)CC1,-42.72,0
M2R-decoy_7183.1,O=C(CBr)Nc1ccccc1Cn1c2c(c3ccccc31)C[C@@]1(O)C3Cc4ccc(O)c5c4C1(CC[NH+]3CC1CC1)[C@H]2O5,-42.71,0
M2R-decoy_9833,C[C@H](NC(=O)C[C@@H]1CC[C@H]2[C@H](COc3ccc(NS(=O)(=O)c4ccc(Cl)cc4)cc3C(=O)N2C)O1)c1ccccc1,-42.71,0
M2R-decoy_9921,COc1ccc(/C=C2\C(=O)N(c3ccc(I)cc3)N=C2C(F)(F)F)cc1OCc1ccc(F)cc1,-42.7,0
M2R-decoy_6148.1,Nc1nc(CCCNC(=O)c2cc(Br)c(Br)n2c2ccc(Br)cc2)c[nH]1,-42.68,0
M2R-decoy_9886,COC(=O)[C@H]1C(c2nc3cc(Cl)c(Cl)cc3[nH]2)=Cc2cc3c(cc2[C@H]1c1cc(OC)c(OC)c(OC)c1)OCO3,-42.66,0
M2R-decoy_7584,COC(=O)C(C(=O)C(=O)NC1=C(Cl)C(=O)c2ccccc2C1=O)c1csc(n2nc(c3ccccc3)cc2c2ccccc2)n1,-42.61,0
M2R-decoy_3059,COc1ccc(OC)c(C(=O)/C=C/c2cn(c3ccccc3)nc2c2ccc3c(c2)OCO3)c1,-42.6,0
M2R-decoy_2919,O=C([O-])CCc1n(Cc2ccc3ccccc3c2)c2ccccc2[n+]1Cc1ccc2ccccc2c1,-42.59,0
M2R-decoy_7604,Clc1ccc(c2nn3c(COc4ccc(OCc5nnc6sc(c7ccc(Cl)cc7)nn56)c(Cl)c4)nnc3s2)cc1,-42.53,0
M2R-decoy_2824,Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccccc1OCc1cccc(Cl)c1F,-42.51,0
M2R-decoy_1136.1,O=C(NNC(=S)Nc1ccccc1)c1nsc2ccccc12,-42.45,0
M2R-decoy_10442,O=C1N(Cc2ccc(Cl)cc2Cl)c2cccn2S(=O)(=O)N1Cc1cccc(F)c1,-42.42,0
M2R-decoy_10162,Fc1cccc(c2nc(C[NH+]3CCC([NH+]4CCCCC4)CC3)co2)c1,-42.39,0
M2R-decoy_8227,Cc1ccc([P+](Cc2nc(C)c(O)c(CO)c2C[P+](c2ccc(C)cc2)(c2ccc(C)cc2)c2ccc(C)cc2)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,-42.38,0
M2R-decoy_6273,CC(C)Oc1cccc(n2c(C/[NH+]=C(\S)Nc3ccc(Br)cc3)nc3ccccc3c2=O)c1,-42.35,0
M2R-decoy_7514,Cc1cc2ccc1[C@@H](C)COC(=O)Nc1ccc(S(=O)(=O)C3CC3)c(c1)CN(C)C(=O)[C@@H]2Nc1ccc2c(N)nccc2c1,-42.34,0
M2R-decoy_8314,Cc1ccc(C(=O)/C=C/c2ccc(C(=O)NCCOCCOCCNc3ccnc4cc(Cl)ccc34)cc2)o1,-42.26,0
M2R-decoy_6258.1,O=c1[nH]cnn1c1ccc(c2cnc(N3CCOCC3)c3nc(CCc4ccc5ccccc5n4)cn32)cc1,-42.25,0
M2R-decoy_7196,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccc(c4cccc(C(=O)OC)c4)o3)c(=O)n2C1c1ccc(OC)cc1,-42.25,0
M2R-decoy_547,Cc1cc(NNC(N)=S)n2nc(C(F)(F)F)nc2n1,-42.22,0
M2R-decoy_9264,CN1Cc2cc(ccc2S(=O)(=O)C2CC2)NC(=O)CCc2cccc(c2)[C@@H](Nc2ccc3c(N)ncc(F)c3c2)C1=O,-42.18,0
M2R-decoy_11220,Cc1ncc(COc2cc(/C=C3\SC(=O)N(C)C3=O)c(Br)cc2O)cn1,-42.17,0
M2R-decoy_9088,Clc1ccc(COc2ccc(/C=C/C(/C=C/c3ccccn3)=N/Oc3ncnc4ccccc34)cc2)c(Cl)c1,-42.16,0
M2R-decoy_6710,O=C(N[C@@H](Cc1ccccc1)C(=O)N1CCC2(CC1)[NH2+]CCc1[nH]cnc12)c1cccc(Br)c1,-42.13,0
M2R-decoy_8992,CC(C)(C)OC(=O)NC(C(=O)Nc1ccc(NC(=O)/C=C/c2ccc(c3ccc([N+](=O)[O-])cc3)o2)cc1C(=O)c1ccccc1)c1ccc(C(F)(F)F)cc1,-42.08,0
M2R-decoy_3701,O=C(CCCCCn1cc(c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,-42.04,0
M2R-decoy_3257,CC(C)c1ccc(C2CC(=O)c3ccc(OCc4cn(Cc5ccccc5)nn4)cc3O2)cc1,-42.02,0
M2R-decoy_1958,Cc1ccc(C(=O)Nc2cc(N(C)CC[NH+](C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCC(C)C)nc12,-41.99,0
M2R-decoy_7760,OC(CSc1nnc(c2ccco2)c(c2ccco2)n1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,-41.99,0
M2R-decoy_6134,Cc1ccc(n2n[o+]c([O-])c2c2nn3cc(c4cc5cc(Br)ccc5oc4=O)nc3s2)cc1,-41.97,0
M2R-decoy_9804,FC(F)(F)Oc1cc(I)ccc1Nc1nc2nonc2nc1Nc1ccc(I)cc1OC(F)(F)F,-41.97,0
M2R-decoy_7390,O=C(N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCc2ncnc(Nc3cccc(C(F)(F)F)c3)c2C1,-41.96,0
M2R-decoy_7153.1,C[C@H]1CCCCO[C@@H](C[NH+](C)Cc2ccccc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O1,-41.94,0
M2R-decoy_9218,CC1(C)CCNc2ccc(NC(=S)Nc3ccc(OC(F)(F)F)cc3)cc21,-41.94,0
M2R-decoy_9840,O=C(N/N=C/c1cccc(Br)c1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,-41.91,0
M2R-decoy_7827,CC(C)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc3c(c2)OCCO3)Oc2c(NC(=O)Nc3cccc4ccccc34)cccc2C1=O,-41.89,0
M2R-decoy_9839,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(OC(=O)c1ccco1)C(=O)CSc1nccc2ccccc12,-41.89,0
M2R-decoy_7393,C[NH+](C)C1CCCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1,-41.88,0
M2R-decoy_1158,O=C(NNC(=S)Nc1ccccc1C(F)(F)F)c1ccncc1,-41.87,0
M2R-decoy_7222,N#Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2c2ccc(OCc3cn(Cc4ccc(Br)cc4)nn3)cc2)cc1,-41.86,0
M2R-decoy_5362,CCN(C(=O)c1ccc(CNc2nc(NC(C)C)nc(N3CCc4cc(OC)c(OC)cc4C3)n2)cc1)c1cccc(C)c1,-41.85,0
M2R-decoy_8977,CCCCCc1ccc(C#Cc2c3cn(Cc4cn(c5ccc(Cl)cc5)nn4)c(=O)nc3oc2c2ccc(CCCCC)cc2)cc1,-41.85,0
M2R-decoy_9003,COc1cc(c2ccc(Nc3nc(c4ccc([N+](=O)[O-])cc4)cs3)c(OC)c2)ccc1Nc1nc(c2ccc([N+](=O)[O-])cc2)cs1,-41.84,0
M2R-decoy_10938,O=C(CSc1nc(=O)n2ccccc2n1)N1N=C(c2cccs2)CC1c1ccc(F)cc1,-41.83,0
M2R-decoy_11080,O=C(/C(=C/C=C/c1ccccc1)c1cccc(C(F)(F)F)c1)N1CCN(c2ncccn2)CC1,-41.83,0
M2R-decoy_7569,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)S(=O)(=O)c2cccs2)Oc2ccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2CC1=O,-41.81,0
