ligand_id,SMILES,cluster00_BE,cluster01_BE,cluster02_BE,cluster03_BE,cluster04_BE,cluster05_BE,cluster06_BE,cluster07_BE,cluster08_BE,is_active
M2R-decoy_5656,CCCCCCCN(CCCCCSc1nc(N)cc(O)n1)C(=O)NC(C)C,-4.43485036253496,-5.788976771692768,-6.002415462086956,-3.17699506592873,-4.616701649049538,-5.159857530522726,,-2.655516588503713,-1.576564748388675,0
M2R-decoy_6715,COc1ccc(OCCN2CCC3CCCC(C2=O)N3S(=O)(=O)c2ccc3ncsc3c2)cc1OC,-4.43382089894757,-4.273255826756499,-4.261864065747516,-3.87074216997439,-3.0931333609334573,-2.829634586010636,-2.6721007742985785,-4.0362366760978725,-2.9340763025987653,0
M2R-decoy_112,CC[N+](CC)(CC)CCOCCOCCOCCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13CC(=O)[C@@](C)(CC[C@@H]21)C3,-4.43257908317319,,-3.176139866255866,-4.25609210127434,-1.4952194813177675,-2.250958554813226,-2.581021161188339,-2.9326940197164832,-2.977692793497825,0
M2R-decoy_10432,CN1C(=O)C(C(=O)OCc2ccccc2)(c2ncc(C#Cc3ccccc3)cn2)CC1(C)C,-4.43236551870648,-4.6057383046535385,-5.024989296585306,-4.72199111416264,-3.530918050807707,-3.9980818713857262,-3.870924884884959,-3.290569907979453,-3.163882917316435,0
M2R-decoy_11184,CN(c1nc2ccccc2n2c(C3CC3)nnc12)S(=O)(=O)c1ccccc1,-4.43107543556877,-3.297952268214458,-5.616732987666566,-5.30095387531634,-3.3063357117471077,-2.872782177634506,-3.7843731121758575,-3.810643388374663,-4.778572299212176,0
M2R-decoy_4720,COCCn1ccc(Nc2ncc3c(n2)-c2c(nn(C)c2Cc2ccccc2)CC3)n1,-4.43024943401373,-6.465106188741179,-5.401125999954727,-5.98057083732772,-5.716786214764968,-5.384199388719136,-1.329107377241149,-4.683120776079883,-3.884302169782365,0
M2R-decoy_3010,COCC1CCCCN1C(=O)c1cccc(OC2CCN(C(=O)C3CC3)CC2)c1,-4.43008428294109,-6.243667440818999,-7.054003094282017,-5.21439749221595,-3.784351012296368,-3.260492632041296,-3.1673290608582887,-2.659949454958393,-3.6011789515638646,0
M2R-decoy_6078,Cc1ccc(N(CC(=O)NCCSCc2ccco2)S(=O)(=O)c2ccc(F)cc2)cc1,-4.42914731268195,-0.0178932563763065,,-2.5585902240484,-1.8919138751778373,0.2545328776578339,2.2055116491491424,2.536595136813847,-1.882218369376965,0
M2R-decoy_8058,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2cc(NC(=S)NCCOCc3cn(c4cccc(S(=O)(=O)Nc5ccccc5C(F)(F)F)c4)nn3)ccc21,-4.42786640048644,-5.722247748830359,-4.926537102479887,-5.84109888123129,-7.372839706325788,-6.540601103234696,-5.334557697948039,-4.328432728421123,-3.5525151774185653,0
M2R-decoy_1381,CC(C)[C@@H]1c2cn[nH]c2C(=O)CN1S(=O)(=O)c1ccc(Cl)cc1,-4.42765505780372,,-2.279176787173216,-3.01831954581961,,-1.726628191829946,-3.002870754699659,-2.568196807923582,0.4839636159986953,0
M2R-decoy_11085,COc1ccc(Br)cc1/C=N/NC(=O)c1nc(c2ccccc2)n2c1CCCCC2,-4.42758128710859,-5.096052333833439,-7.001572052810726,-4.51953303801044,-4.845334265026597,-5.377117165952616,-3.256518185720138,-0.0772064900295828,-4.432730788367104,0
M2R-decoy_10772,CC1=CSC(OCc2ccccc2)(c2ccc(Cl)cc2)c2noc(=O)n21,-4.42723573556941,-4.1583362906586485,,-4.73045551755916,-1.8272478642679275,-3.419548674857276,-1.5267456953996987,-3.305302950519903,-2.3705159194081253,0
M2R-decoy_739,CC(=O)Nc1ccc(S(=O)(=O)N2CCC3(CC2)OCCO3)cc1,-4.42717171899809,-2.4538250412691687,-3.941838007502757,-3.81906426956754,,-1.880992042246476,-0.8391199785230086,-1.621602016236753,-3.207159880194155,0
M2R-decoy_8792,CCOC(=O)COC(=O)/C(C)=C\C(C)=C\c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)CCCc2c[nH]c3ccccc23)n1,-4.42659053418388,,,-5.44320640927984,,-5.420847722854496,,-3.5233068279946838,,0
M2R-decoy_9415,CCOC(=O)Oc1ccc(/C=C/C(=O)OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)cc1OC(=O)OCC,-4.42541494459412,-4.871064058679028,-7.430939111999026,-2.55702294390901,-3.517860534752807,-2.824131933464336,-3.3557650158314987,-3.143763464054503,-1.911325045535325,0
M2R-decoy_7122,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N1)S(=O)(=O)c1ccc(N)cc1,-4.42531855059614,-4.0779343194251085,-4.990552783486747,-4.09971146898736,-3.157732669966747,-4.346814659158006,0.2640464829041513,-3.543945199545253,-2.473132312889755,0
M2R-decoy_3760,CCC(C)(C)NC(=O)C(c1ccc(OC)cc1)N(Cc1ccc(OC)cc1)C(=O)CCC(=O)Nc1cc(C)on1,-4.42447478361566,,,-4.90174848189982,-2.998531037840218,,,-2.1924810304035427,-1.5779308320028949,0
M2R-decoy_768,C[C@H]1C[C@@H](C)C(=O)C2=C3OC4[C@H](C)C[C@@]3(OC2=O)C(/C=C/C1=O)[C@H]4O,-4.42419703525599,-4.469130219186148,-5.038413874260376,-4.7554426396886,-3.6872254217371374,-2.550507898338516,-1.6300561152193085,-3.4440208995576524,-3.283974104341705,0
M2R-decoy_4002,CC[C@@](C)(c1ccc(O)cc1)[C@H](CCCCN1CCCOP1(=O)N(CCCl)CCCl)c1ccc(O)cc1,-4.4234280518742,-4.853951909152548,-7.166380664635756,-6.23060421701573,,-3.757469230680786,-1.9581100277037384,-4.216173007888413,-5.111851719423324,0
M2R-decoy_3142,O=C(CBr)c1ccc([N+](=O)[O-])c(CS(=O)(=O)c2ccc(Cl)cc2)c1,-4.42282252619719,-4.664923040721349,-5.925550622806377,-4.1175113692275005,-4.339036200636177,-4.763086526690606,-3.0844816737953487,-1.777456455149503,-3.2933315822852847,0
M2R-decoy_6582,CC1(C)Oc2ccc3c(=O)ccoc3c2[C@@H](OC(=O)C23CCC(C)(C(=O)O2)C3(C)C)[C@H]1OC(=O)C12CCC(C)(C(=O)O1)C2(C)C,-4.42080520834896,-5.615605615662878,-6.120365322124276,-6.707244199103911,-3.649377964631258,-2.8385994550096463,-2.5391376223648585,-4.899886120255383,-0.3368233056030747,0
M2R-decoy_7561,C=C1CCCC2=NC[C@H](C)CC[C@@]23CCC([C@@H]2CC(C)C(=O)O2)=C(C)[C@@H]3/C=C(\C)[C@@H](O)C[C@H]2O[C@]3(CC[C@@]4(O[C@@H](CC[C@@]4(C)O)C1)O3)C[C@H]2C,-4.42066471479802,-4.110245186382328,-3.4365993894820663,-5.74215786071559,-3.2316788445357574,-2.041571864963976,-0.7474637858685784,-4.044428049408223,-1.890650234317095,0
M2R-decoy_7186,CCc1ccccc1[C@H]1CN(C(=O)C2CCN(C(C)=O)CC2)CC[C@@H]1C(=O)N(C)Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,-4.41998128397617,-5.158521502416488,-7.117159382594836,-5.003083692182671,-3.1285022042935573,-3.244626088502016,,-3.1934062932781826,,0
M2R-decoy_3381,CC1(COC(=O)CCCCCCCCC(=O)OCC2(C)CC=CC2=O)CC=CC1=O,-4.41990363477402,-6.442478340298589,,-5.84715555943378,-4.9914336142819975,-4.726725949251756,-3.5562279423292784,-3.705436912149483,-3.135031179285525,0
M2R-decoy_8214,CO[C@@H]1C[C@@H](C[C@H]2CC[C@H](C)[C@H]([C@@H](C)C(=O)[O-])O2)OC2(O[C@](C)([C@H]3CC[C@@](C)([C@@H]4O[C@@H]([C@H]5O[C@](CO)(OC)[C@H](C)C[C@@H]5C)C[C@@H]4C)O3)C[C@H]2C)[C@@H]1C,-4.41958279326271,-4.041787409562258,-4.823095823168506,-4.85896094245771,-1.4886813233970173,-3.8876863795302654,-2.1420593141748983,-2.636772275565063,-0.741273022133095,0
M2R-decoy_9936,C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(c4n[nH]c(=O)o4)nc(c4cccc(Cl)c4)c32)CC1,-4.41932136334199,-6.785554732277559,-4.623089510565226,-5.24610848474221,-2.6953782537916875,-2.093026173501136,-1.5783089508456385,-3.732750112101053,,0
M2R-decoy_6268,O=C(NCc1nnc(S)n1c1ccc(Br)cc1)c1ccc(S(=O)(=O)N2CCCC2)cc1,-4.41864184743624,-5.771347461889018,-6.238266864160776,-4.737211830344791,-4.357011478727378,-4.733671319161256,-2.2380083932256083,-3.7597559253202526,-3.412498729086185,0
M2R-decoy_2875,COc1cc(/C=N/Nc2nc(c3ccc(S(=O)(=O)N(C)C)cc3)cs2)ccc1O,-4.41858340884166,,-5.138275884874206,-2.27907532890454,-3.129899110183607,-5.232076829373086,-1.7965554868854683,-1.3811070777039829,,0
M2R-decoy_4345,CCOc1ccc(OCCC(=O)OCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2OC)cc1,-4.41843926714754,-6.330752315484249,-5.692497726177557,-3.5996678065765204,-2.655434468010108,-4.380208485619116,-2.955681306195338,-0.737771567791933,-3.1522860538840347,0
M2R-decoy_10696,O=C(c1ccccc1)N1C(=S)NNC12Nc1ccccc1NC2=O,-4.41761214974678,-2.2984944868894286,-3.088446728041736,-4.52971076460485,-4.406634721162168,-3.846783387347906,-2.5681070149927487,-2.597654047700213,-3.1056792838974947,0
M2R-decoy_2764,CCCCOC(=O)NS(=O)(=O)c1ccc(CC)cc1c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1,-4.41757528118967,-4.3780749322120585,-2.6129610318638363,-4.46815819102667,-4.149799625851277,-3.566359316848656,0.0857822157305712,-1.993138978934283,-2.467378524086165,0
M2R-decoy_1750,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/Cn1c[n+](C)c2nc[n-]/c(=N\OC)c21,-4.41539934269375,,,-4.82894800774649,-4.709529419227308,-4.787841757897966,-3.5535670840323785,-2.5090955212189225,,0
M2R-decoy_7998,C/C=C/C(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)c3ccccc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,-4.41498244111823,-6.505972378513689,-4.6461380491239765,-3.68280272368386,-3.494667409288128,-2.4206085348944058,-2.464278103682589,-5.435888665397193,-2.2627094155610146,0
M2R-decoy_3557,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)OC(C)CCOc1no[n+]([O-])c1S(=O)(=O)c1ccccc1,-4.41496949533209,-5.998705669347839,-4.912835997560936,-4.8520266657359805,-5.449871197060648,-4.555387521506916,-4.017192638895769,-2.607192895013643,,0
M2R-decoy_2182,O=C([O-])CCC(=O)OCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl,-4.41458355740299,-2.9936568761200983,-4.185526308392476,-3.77694529286335,-0.4128853155220076,-4.784460326917116,-4.104871643755029,-2.549899505040913,-2.7532902568382345,0
M2R-decoy_6306,Cc1oncc1CN(C1Cc2cc(c3ccccc3)ccc2N(Cc2cn(C)cn2)C1)S(=O)(=O)c1cn(C)cn1,-4.4135555842545,-3.4279204863026083,-7.461359763934137,-4.35456381527988,,-3.351373722721826,-1.0301744874143588,-3.149805983303513,-1.213995308377155,0
M2R-decoy_5153,Cc1ccc(S(=O)(=O)N(c2ccc3c(c2)N(S(C)(=O)=O)CCC3)S(=O)(=O)c2ccc(C)cc2)cc1,-4.41311006201758,,,-2.76957710159962,,-1.5048510744187058,,-1.1691427647009127,,0
M2R-decoy_10800,CC1=C(Br)C(Br)(C(Br)Br)OC1=O,-4.41197168955628,-3.8962145625412488,-4.327150845792606,-3.82632299111356,-2.5044665024417574,-1.896485518581876,-1.0794881587130989,-2.168675394795693,-2.6855967934834357,0
M2R-decoy_10385,Cc1cccc(C)c1N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,-4.41074459184803,,-5.4484306986915065,-4.12718649327298,-4.499341105658518,-4.111168239650726,-1.6436004686720187,-3.626439819047503,-1.696657025626195,0
M2R-decoy_11243,CC(C)OP(=O)(c1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2,-4.41042207567299,-4.101546163138899,-4.753893480599376,-4.90438241684435,-1.9713571651160076,-2.956203433319485,-2.3029904091795386,-2.8270849856333324,-3.318403804379775,0
M2R-decoy_4428,COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(c4cnn(CCNS(C)(=O)=O)c4)nc3c2)c1,-4.40991653867005,-6.621713947007119,-5.101410838013906,-3.85415398251326,-5.827268463460138,-5.756855470921986,-2.853258252699379,-2.5090359447698125,-2.5573901835310946,0
M2R-decoy_3788,COc1cc(OC)cc(N(CC(OCC(O)C(C)C)C(C)C)c2ccc3ncc(c4cnn(C)c4)nc3c2)c1,-4.40977977106416,,,-3.66697914365008,-5.071569302766058,,-0.6278974804470687,-1.9726222478636628,-1.8992330466520149,0
M2R-decoy_2612,CC[C@H](C)[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCCC[NH2+]C(=O)OC(C)(C)C)NC(=O)[C@H]2CSSC[C@@H](NC1=O)C(=O)N2,-4.40930054528821,-6.041053303141099,-6.050512879502646,-3.9546990237395914,-3.9308003594843273,-3.8337323442245657,-2.2365636544497187,-3.100257167149013,-2.185075348483085,0
M2R-decoy_10975,COc1ccc(S(=O)(=O)c2cnc3cc(Cl)ccc3c2N2CCC(C)CC2)cc1Cl,-4.40865257873976,,-7.270897135076286,-2.7742962215796,,,,-1.226990014566613,,0
M2R-decoy_5030,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccccc4)cc3)C[C@@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,-4.40772472661275,-5.1364874070746485,-9.854846244656606,-2.60989309823074,-4.804096147926788,-5.469404787187666,-2.534319826606698,-5.3892421172218725,-4.400469863946155,0
M2R-decoy_11505,CCCNC(=O)CNC(=O)CNC(=O)c1cccc(I)c1,-4.40732150613299,,-4.8699413847117965,-2.2500580873779303,-5.718623953951537,-5.000521824269056,-4.710310854309329,-2.805260332301363,-3.063639549387785,0
M2R-decoy_10468,O=C(c1ccccc1C(F)(F)F)N1CCN(S(=O)(=O)c2ccccc2)CC1,-4.40672090271806,-5.115467606955899,-3.4672165542028663,-5.881550740136801,-2.6433811224486874,-1.763176678111046,-1.8834556120489685,-3.090752344434023,-2.2211129172795148,0
M2R-decoy_1514,CCOC(=O)COc1ccc2c(=O)cc(c3ccccc3)oc2c1,-4.40484228113425,-7.291867585386619,-8.066169764546787,-5.08484091723073,-6.480965406070167,-6.863944085559655,-3.455692610997368,-3.6515678364863433,-3.3739608835164945,0
M2R-decoy_9543,O=C(Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)C1CC1,-4.40449971241017,-4.860543300147379,-6.038175787156876,-5.0983222098246905,-3.0911534813131176,-4.394120618812286,-0.9889692727384888,-3.729571428677573,-1.5323392563149052,0
M2R-decoy_3871,COc1nc2ccccc2cc1c1nnc([C@H](CCCCNC(=O)c2ccccc2SC)NC(=O)c2cncs2)o1,-4.40392187793138,-5.6231345993681385,-5.563195858735516,-2.9828424199673105,-3.711384899240428,-4.567683626449716,-5.096187904396519,-4.102810846698903,,0
M2R-decoy_7926,CO[C@H]1CC/C=C(\C)C(=O)NC2=CC(=O)C(NCCSC)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,-4.40379239223197,-3.2980520252000387,-3.2599882555966664,-5.27694984015661,-4.024074608431177,-2.573295178559686,-2.484597991460869,-3.005835386027363,-0.903372918763865,0
M2R-decoy_4319,CCOC(=O)CNc1cc(CS(=O)(=O)/C=C/c2c(OC)cc(OC)cc2OC)cnc1OC,-4.40341903669083,-5.101070226917718,-3.0518222083973363,-4.03885599687264,-4.083760368148718,-3.397305295387266,-0.0538053871563586,-2.4978090914227327,,0
M2R-decoy_2813,COCCN(CCOC)c1nc(C)nc2c(c3ccc(Br)cc3Cl)c(C)nn12,-4.40328793052586,-5.779210994667078,-5.285961628290177,-2.1600218201708903,-4.891346991570607,-1.815146720154196,-2.7459784906690583,-0.432868989666253,-2.4625791250084546,0
M2R-decoy_4357,Cc1ccc(OC(=O)N(CC(=O)[O-])Cc2cccc(OCc3nc(c4ccc(N5CCOCC5)cc4)oc3C)c2)cc1,-4.40318145800475,-5.313049329133329,-5.140372064963897,-4.62796875557649,-3.267604193212708,-4.469540315952836,-2.408890107604509,-1.3992446411832329,-2.219092983152865,0
M2R-decoy_39,CCOC(=O)/C=C/c1c(CO)oc2ccc(O)cc12,-4.40315225060251,-6.520620419446809,-7.516146901601026,-5.5425653212786505,-6.405657529815728,-5.083283431548776,-4.609548221080079,-2.3533111765048425,-4.388985677458265,0
M2R-decoy_7642,CCC(C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](OC(=O)c3ccccc3)[C@@H](C)/C=C/C=C3\CO[C@@H]4/C(=N/OC)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2,-4.40221273630775,-4.982855363714118,-4.151236176318026,-3.36866964783448,-3.890915492322788,-2.844591465013626,-1.825799094483239,-2.898326218798333,-2.473396685180495,0
M2R-decoy_9553,Cc1ccc(S(=O)(=O)NCC(C)C#N)cc1Br,-4.40122853564123,-4.778236319080149,-4.943650592470666,-3.7213984457450895,-5.665817616794487,-3.623533615522236,-2.0020588539863784,-1.405489717145063,-3.036023905291905,0
M2R-decoy_4079,C#CCC(CCCNC(=O)OC)C(=O)OCCOc1ccc(Oc2ccc(CN(Cc3ccccc3)c3cccc(NS(C)(=O)=O)c3C)cc2)cc1,-4.40046084168144,-5.915826806755189,-2.3375434613843264,-4.28481751745209,-3.246557366067507,-4.361757998185286,-3.6026175251450088,-3.9907197626263633,-2.598702146378065,0
M2R-decoy_9361,CCCCC/C=C/C/C=C\C/C=C/CCCCCCC(=O)OCC(O)CO,-4.40017899004275,-3.872804826611079,,-3.9461262526593206,,-4.086127200298116,-1.9703567054161084,,-1.346224207899135,0
M2R-decoy_1470,O=P1(Oc2ccccc2)CC=C[C@H](COCc2ccccc2)O1,-4.40011802688177,-6.602185235624889,-6.046570986924786,-5.15055128242557,-4.944895108616658,-5.344126971160086,-3.3556417737902784,-4.050348286136443,-3.719673423783185,0
M2R-decoy_10543,O=S(=O)(c1ccccc1)N1CC2CC(Br)C(Br)CC21,-4.39969199481314,-5.543681080187668,-5.195645124944286,-4.80802538838068,-3.7835274427519776,-5.201450569902966,-1.7454452813508183,-2.750555859338773,-2.8443107262885152,0
M2R-decoy_1886,CCC(Cc1ccccc1)c1cc(O)c(C(c2cccc(NS(=O)(=O)c3ccccc3)c2)C2CC2)c(=O)o1,-4.39905639437084,-4.514090226600879,-7.159345238749666,-5.6391236967232405,-4.132074539573708,-2.637857661947056,-3.7275025576521994,-3.1663006689317728,-3.162305237401515,0
M2R-decoy_4044,CCCc1nc(CC)c(C(=O)OCCC(=O)Nc2ccccc2)n1Cc1ccc(c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F,-4.39803999676007,-4.759851990678459,-5.148848830724946,-6.79685540068546,-0.7967383920236477,,-1.6929723087057384,-0.9887672660504429,-1.8317984281133743,0
M2R-decoy_2724,COc1cc(C(=O)N[C@@H](C(=O)NCCCC[C@@H](CO)N(CC(C)C)S(=O)(=O)c2ccc(N)cc2)C(c2ccccc2)c2ccccc2)ccc1O,-4.39702035506156,,,-3.9928221262878,,,-0.3977530851617588,-4.299424908595243,,0
M2R-decoy_6553,Cc1cc(=O)oc2c3c(ccc12)OC[C@H](OC(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C)[C@@H]3OC(=O)[C@]12CC[C@](C)(C(=O)O1)C2(C)C,-4.39591153338759,-4.898311278719478,-6.011235387474287,-5.51013593899695,-4.034565126094628,-1.749273412518776,-1.8939852420379983,-4.767171536596303,-2.993077704234755,0
M2R-decoy_1900,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C[NH+]1CCC1,-4.39552124568009,-7.842326113620448,-6.673806176280256,-3.9058737803289914,-4.969852289695528,-7.813312631509525,-3.659917711682788,-4.781350956012663,-4.936386564651844,0
M2R-decoy_10791,C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1ccc(N2CCCC2)cc1,-4.39526692096805,-5.524132037100668,-8.303176662795327,-5.25755682168104,-7.615639216809997,-7.6860639227334655,-4.506282383559698,-3.886960100545793,-5.381842612161634,0
M2R-decoy_7535,CC1(C)CC[C@]2(C(=O)NCCNC(=O)OC(C)(C)C)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1,-4.39437166528309,-3.5083610059028185,-1.7839214293406864,-4.02818484698915,-2.4328527208431474,-2.154402807560116,-1.264444345656699,-3.561112038720873,-1.175314315474735,0
M2R-decoy_5084,COc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(OC)cc3)[nH]c3ccccc23)cc1,-4.39325909908653,-3.2794785528575288,,-3.0639680473773803,,1.882146090024902,0.6777831216010113,-1.9912004626358129,-2.222172220552555,0
M2R-decoy_1598,C/C(=N/[NH+]=C(\S)N1CCN(c2ccccn2)CC1)c1cccs1,-4.3925921864578,-5.560037260556219,-6.493349662724176,-4.91463972264209,-5.111997382478387,-6.068391248672666,-3.1459629231781685,-2.504503845074593,-4.5605827694222345,0
M2R-decoy_4407,COP(=O)(F)CCCCn1cc(CNS(=O)(=O)c2cccc3c(N(C)C)cccc23)nn1,-4.39030123701215,-4.981522189674789,-6.910760609024116,-1.39118087934036,-5.352787928894598,-3.0817992731782056,-2.0387763487029984,-2.0194610341427928,-4.512282988302985,0
M2R-decoy_9251,N#CC1(C#N)C(c2ccco2)C([N+](=O)[O-])=C2N(Cc3ccc(Cl)nc3)CCN2C1c1ccc(Br)cc1Cl,-4.38934785795912,-3.7301639024923783,-3.209415031356586,-4.32369310446764,-3.415435645792908,-2.035006485762586,-2.2894442447975187,-3.474403741764873,-2.9473159645288747,0
M2R-decoy_2251,Cc1ncc([N+](=O)[O-])n1CC(C)OC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,-4.38917836419837,-2.7728158766068285,-6.249899025653776,-5.30880933326043,-5.261023727685767,-7.8735969926240355,-2.7062249452340783,-4.6255288831214925,-3.007151500365595,0
M2R-decoy_9596,CCOc1ccc(S(=O)(=O)NC2CC2)cc1,-4.38909958967833,-4.5885901896764585,-3.386218609632956,-2.2587377503698702,-2.937322399695097,-1.941165872396936,-2.3500938680216583,-0.9026818403287428,-2.842752509622645,0
M2R-decoy_979,Cc1cc(C(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)n(C)n1,-4.388439958063,-3.389535125710869,-4.665338660784056,-3.9684073463057503,-2.631490468179197,-1.5083425633672958,-2.753106548492089,-1.397843051467873,-1.4134544815223251,0
M2R-decoy_8708,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1Cc1ccc(n2cc(COCCOCCOCCOC(=O)CC34CC5CC(CC(C5)C3)C4)nn2)cc1,-4.38794595796479,-5.004397716686109,-4.192514778318157,-3.32689335722569,-2.8865879923940474,,-2.7107262932170384,-3.533280856791033,-3.001186824666765,0
M2R-decoy_8969,COCCO[C@@H]1C[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)NCc4ccccc4)CC[C@]23C)C(C)(C)[C@H]1OCCOC,-4.38787913864801,-3.0121230220473185,-1.8292302368000064,-4.210847615352,,,,-3.853893671891983,,0
M2R-decoy_8856,C=C1[C@@H](OC(=O)C(C)(C)[C@H](C)O)C[C@H]2C[C@@H]1[C@]21C[C@]2(C[C@H](C)C(=O)O2)O[C@H]1OCC1=C(/C=C/CCCCC)[C@@H](O)[C@@H]2O[C@@]23C[C@H](O)C(C)(C)O[C@@H]13,-4.3871239225777,-5.115367584294009,-4.977637405467466,-5.36997672902445,-3.944815949283948,-1.5252863015157558,-3.567656752087859,-4.046066810408043,-1.6101528550439048,0
M2R-decoy_5385,O=C(NCC1CCCO1)C(c1ccc(F)cc1)N(C(=O)Cn1nnc(c2ccc(F)cc2)n1)c1cccc(O)c1,-4.38667486092627,-5.063378779172719,,-5.76709004725221,-2.1948392301367474,-0.5552704773963262,-0.9523485076186686,-2.600544733365753,-0.8312723805204549,0
M2R-decoy_9088,Clc1ccc(COc2ccc(/C=C/C(/C=C/c3ccccn3)=N/Oc3ncnc4ccccc34)cc2)c(Cl)c1,-4.38537269698285,-1.937717306575779,-5.562503353778216,-2.52061370696622,-2.1327488388561675,-3.9001141280594256,-3.490961729560069,-3.7451960010354233,,0
M2R-decoy_9039,CCOC(=O)NN(OC(=O)C[C@H](c1ccccc1)[C@@]12C(=O)[C@@](CC=C(C)C)(C[C@@H](CC=C(C)C)C1(C)C)C(=O)C(C(=O)CC(C)C)=C2[O-])C(=O)OCC,-4.38532783723114,-4.913309218211799,-4.775990835328626,-5.8885377323655,-4.676468421161617,-3.595658004159106,-2.8856503764465185,-4.257998409976293,-3.464355799160894,0
M2R-decoy_7872,CCS(=O)(=O)c1ccc2cc1CN(C)C(=O)[C@H](Nc1ccc3c(N)ncc(F)c3c1)c1ccc(c(C)c1)[C@@H](C)COC(=O)N2,-4.38500328034451,-6.174738995427768,-5.910579535084386,-4.5465097892899005,-5.775557428542608,-5.304695812377506,-3.041728188172039,-5.139625079838443,-3.1878194271797446,0
M2R-decoy_7814,COC[C@@H]1NC(=O)c2cc(Cl)ccc2OCCCCCCOC[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)[C@@]2(C)CO2)NC1=O,-4.38427689908384,-5.5778721427727085,-5.3746260499491365,-5.81443514081096,-3.664681535519008,-5.281237799393526,-2.9338394016444784,-4.440566401095773,-4.025186657600685,0
M2R-decoy_3094,CCN(CC)S(=O)(=O)c1ccc(C)c(C(=O)Oc2cccc(c3cnc4ccccc4n3)c2)c1,-4.38396031036617,-5.432249561579798,-4.998958144412966,-3.5350280607992604,-5.750050287818977,-3.167106091355646,-3.2867673785022182,-0.8112920624375328,-3.881961258066605,0
M2R-decoy_7910,CC(=O)O[C@@H]1[C@@H](OC(C)=O)C(=O)/C(C)=C/[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@H](C)[C@H](OC(C)=O)[C@]2(OC(C)=O)[C@H](OC(C)=O)[C@]2(C)O[C@H]2CC1(C)C,-4.38350590694729,0.7627458746909568,-2.948266161182956,-1.12902555462133,-3.9471725838094978,-1.978774852362336,-1.2853297201394789,0.4693174266486071,4.527282914012075,0
M2R-decoy_10555,Cc1ccc(S(=O)(=O)N2CCCN(C(=O)OC(C)(C)C)CC2)cc1,-4.38296482065316,-0.9195143784278884,-3.754373213151686,-2.7350942769492,-1.0092460538557075,,0.3748036035317112,-2.4021380951486133,-2.587374672947235,0
