ligand_id,SMILES,BE_min,is_active
CCR2-decoy_307,Cc1cncc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cccnc2)C(C)C)n1,-7.50676504582313,0
CCR2-decoy_505,CCOc1cc(=O)n(C)cc1c1cc(NC(=O)Cc2ccccc2OC)ccc1Oc1ccc(F)cc1F,-7.50084170709604,0
CCR2-decoy_624,Cn1c(SCc2ccccc2F)nnc1c1ccccn1,-7.49325716822595,0
CCR2-decoy_233,CC(C)c1nc(CN(C)C(=O)NC(C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2ccno2)C(C)C)co1,-7.47815358428648,0
CCR2-decoy_264,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@](F)(COP(=O)(N[C@@H](C)C(=O)OCC(C)C)Oc2cccc3ccccc23)[C@@H](O)[C@@]1(C)F,-7.47660699761093,0
CCR2-decoy_672,O=C(CS)Nc1cc(c2ccc(F)cc2)n[nH]1,-7.47639472052615,0
CCR2-decoy_747,CCCCCN1C(=O)C2(CC(=O)c3cc4c(cc32)OCO4)c2ccccc21,-7.47296069646875,0
ASD10910003,CCC(NC1C(=O)C(=O)C1Nc1ccnc(C(=O)N(C)C)c1O)c1cc(C(C)C)co1,-7.47121163751605,1
CCR2-decoy_425,COc1ccc(/C=N/n2c(S)nnc2Cn2nc(Cc3ccc(C)cc3)n(CCc3c[nH]c4ccccc34)c2=O)cc1,-7.460088652177335,0
CCR2-decoy_368,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1ccccc1,-7.45008038871843,0
CCR2-decoy_231,Cc1ccc(S(=O)(=O)N2C(C)C2CO[C@@H]2O[C@@H]3CO[C@H](c4ccccc4)O[C@@H]3[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,-7.44949549044372,0
CCR2-decoy_327,CCCCC(O)[C@H](C)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,-7.449176633248886,0
